등종류,행정동,소재지 주소,상세위치,위도,경도,데이터기준일 
보안등,송산동,제주특별자치도 서귀포시 보목동 1121-3,,33.24772644,126.5986404,2025-07-25
보안등,송산동,제주특별자치도 서귀포시 보목동 1117-3,,33.24802017,126.5984344,2025-07-25
보안등,송산동,제주특별자치도 서귀포시 보목동 1117-9,,33.24835968,126.5982132,2025-07-25
보안등,송산동,제주특별자치도 서귀포시 보목동 1115,,33.24928665,126.597641,2025-07-25
보안등,송산동,제주특별자치도 서귀포시 보목동 1109-2,,33.24997711,126.5972366,2025-07-25
보안등,송산동,제주특별자치도 서귀포시 보목동 1097,,33.2505722,126.5969009,2025-07-25
보안등,송산동,제주특별자치도 서귀포시 보목동 1086,,33.25100327,126.5966721,2025-07-25
보안등,송산동,제주특별자치도 서귀포시 보목동 1087-1,,33.25159454,126.596283,2025-07-25
보안등,송산동,제주특별자치도 서귀포시 보목동 1067,,33.25222397,126.5958633,2025-07-25
보안등,송산동,제주특별자치도 서귀포시 보목동 1066,,33.25298691,126.5953598,2025-07-25
보안등,송산동,제주특별자치도 서귀포시 보목동 1056-8,,33.25346756,126.594635,2025-07-25
보안등,송산동,제주특별자치도 서귀포시 보목동 1060-2,,33.25300598,126.5927353,2025-07-25
보안등,송산동,제주특별자치도 서귀포시 보목동 1634,,33.25366592,126.5951157,2025-07-25
보안등,송산동,제주특별자치도 서귀포시 보목동 1634,,33.25402451,126.5946808,2025-07-25
보안등,송산동,제주특별자치도 서귀포시 보목동 1049-7,,33.25440216,126.5944366,2025-07-25
보안등,송산동,제주특별자치도 서귀포시 보목동 1049-7,,33.25476837,126.5941925,2025-07-25
보안등,송산동,제주특별자치도 서귀포시 보목동 1049-1,,33.25503159,126.594017,2025-07-25
보안등,송산동,제주특별자치도 서귀포시 보목동 1049-2,,33.25540543,126.5938187,2025-07-25
보안등,송산동,제주특별자치도 서귀포시 보목동 1047,,33.25591278,126.5937347,2025-07-25
보안등,영천동,제주특별자치도 서귀포시 토평동 246-2,,33.2563858,126.5936737,2025-07-25
보안등,영천동,제주특별자치도 서귀포시 토평동 246-2,,33.25695801,126.5935898,2025-07-25
보안등,영천동,제주특별자치도 서귀포시 토평동 244-4,,33.25757217,126.5935211,2025-07-25
보안등,영천동,제주특별자치도 서귀포시 토평동 243,,33.25792186,126.5934726,2025-07-25
보안등,영천동,제주특별자치도 서귀포시 토평동 242,,33.25831223,126.5934143,2025-07-25
보안등,영천동,제주특별자치도 서귀포시 토평동 242,,33.25857162,126.5933838,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 서호동 816-3,,33.25631332,126.5220642,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 서호동 802,,33.25658035,126.5221329,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 서호동 801,,33.25658035,126.5217896,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 서호동 819,,33.25667953,126.5214081,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 호근동 1795-2,,33.25699615,126.5252609,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 호근동 1825,,33.25665665,126.5244598,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 호근동 1822-2,,33.25636292,126.5234985,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 서호동 812-6,,33.25637817,126.5226822,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 서호동 838-1,,33.25600815,126.5226669,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 서호동 832-1,,33.2557869,126.5220642,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 서호동 829-1,,33.25587463,126.5214691,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 서호동 827-3,,33.25566101,126.5208893,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 서호동 824-6,,33.25547409,126.5205612,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 호근동 2142,막둥산로 8-3 건너편,33.25716782,126.5246735,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 315-1,,33.23807526,126.5160904,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 311-1,,33.2384491,126.5164032,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 295,,33.23823547,126.5164566,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 1654,,33.23809052,126.5168152,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 320-2,,33.2378273,126.5151215,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 282-5,막숙포로40번길 8 건너편,33.23779297,126.5146713,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 1654,,33.23809814,126.5143661,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 267-2,,33.2376442,126.5141144,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 245-3,,33.23747253,126.513855,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 243-2,,33.2372551,126.5138702,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 236-2,,33.23703384,126.5137634,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 286-3,,33.23750687,126.5160599,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 286-3,,33.23748552,126.516668,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 286-3,,33.23745346,126.5165634,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 297-6,,33.23735046,126.516777,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 286-3,,33.23720169,126.5167236,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 141-5,,33.24066544,126.5185089,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 143,막숙포로41번길 78 건너편,33.24044418,126.5178452,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 438-18,,33.24059296,126.5174866,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 1655,,33.24070358,126.5170364,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 441,,33.2405014,126.5168991,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 444,,33.24012683,126.5162564,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 429,막숙포로 15 건너편,33.23978424,126.5161285,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 427,,33.23978043,126.5158234,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 374-1,,33.23944092,126.5164032,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 법환동 163-14,,33.23499152,126.5140987,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 1654,막숙포로 22 건너편,33.23916245,126.5162811,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 383-1,,33.23900986,126.515831,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 383-2,,33.23877335,126.5156937,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 318-1,,33.23823166,126.5155258,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 319-1,,33.23788452,126.51548,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 1654,,33.23761749,126.5153503,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 275-2,,33.23729706,126.514946,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 277,,33.23722839,126.515274,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 209-1,,33.23635483,126.5150604,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 163-7,,33.2362175,126.5151901,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 163-4,,33.23591614,126.5149536,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 163-4,,33.2355957,126.5146942,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 162-4,,33.23571777,126.5145721,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 205,,33.23599625,126.5141373,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 204,,33.2358551,126.5138474,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 163-4,,33.23538589,126.5144501,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 172-2,,33.23439789,126.5133286,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 169-1,,33.2342453,126.5135269,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 172-11,,33.23443222,126.5131226,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 1444-1,,33.2341156,126.5128479,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 170,,33.23400879,126.5126877,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 1654,,33.23381424,126.5124054,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 1453-2,,33.23374176,126.5119781,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 1450,,33.2334137,126.5120392,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 1654,,33.23303604,126.5115814,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 1534-1,,33.23120117,126.5073929,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 1534,,33.23112488,126.506897,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 1536,,33.23119736,126.5063477,2025-07-25
보안등,대륜동,제주특별자치도 서귀포시 법환동 1541-4,,33.23125076,126.5059128,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5652,말질로137번길 4 건너편,33.23916245,126.480278,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 3013-1,,33.23915482,126.4868698,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4425,,33.2380867,126.4791718,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4469-6,말질로150번길 6-6 건너편,33.23828125,126.478447,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4423-3,,33.23807907,126.47892,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4422-9,,33.23788071,126.478569,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4422-8,,33.2376976,126.4787369,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4428-15,,33.2372818,126.4782867,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4420-4,,33.23666763,126.4778595,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4399-18,,33.23587799,126.4773178,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4576-3,,33.23558426,126.4771881,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4576-9,,33.23523331,126.4770203,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4569-12,,33.2348175,126.4768372,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 2929-2,,33.23714828,126.4804535,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 2929-9,,33.23736572,126.4808502,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 2929-15,,33.23748779,126.4808426,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4517-1,,33.23694992,126.4807205,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 2920-1,,33.23686981,126.481102,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 2925-3,말질로161번길 16 건너편,33.23703003,126.4813766,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 2912-12,,33.23677826,126.4817352,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5652,,33.23724747,126.4817581,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 2945-2,,33.2375679,126.4824295,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5652,,33.23816681,126.4829559,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 2953-1,,33.23802864,126.4827336,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5652,,33.23710251,126.4830475,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 2904-3,말질로161번길 39 건너편,33.23677444,126.4834137,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 2875,,33.2358551,126.4842834,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5647,,33.23412704,126.4850311,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5647-1,,33.23382187,126.4853363,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5652-11,말질로161번길 47 건너편,33.23641586,126.4842682,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 2897-1,,33.23638153,126.484993,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4436,,33.2367208,126.4793778,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4433,,33.23700714,126.4792557,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4408,,33.23641968,126.4790573,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4444-3,,33.23642731,126.4794769,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4640-3,,33.23350143,126.4794769,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5652,말질로204번길 9 건너편,33.23331833,126.4786453,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4625-6,말질로204번길 16 건너편,33.23303223,126.4780045,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5652,,33.23351288,126.4769211,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4608,말질로204번길 34-3 건너편,33.23363113,126.476387,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4587-8,말질로204번길 39 건너편,33.23350525,126.4759293,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5632,,33.23344803,126.4754868,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5632,,33.23337936,126.4750671,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5632,,33.23332214,126.4749374,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5659,,33.23292542,126.4739151,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5659,,33.23322296,126.4717026,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5292,,33.23315811,126.4711151,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5266-1,,33.23477936,126.4711609,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5152-2,,33.23404312,126.4677353,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 2837,,33.23251343,126.480217,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 2837,,33.23239899,126.4806519,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 2835-2,,33.23285415,126.4813157,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 2835-10,,33.23246765,126.4812012,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 도순동 1372,,33.25072479,126.4779892,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 도순동 269-4,,33.25053406,126.4783249,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 도순동 376,,33.25017548,126.4782867,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 도순동 381-1,말질로20건너편,33.24934769,126.4782562,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 도순동 369-2,,33.2487793,126.4782333,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 도순동 385-3,,33.24795532,126.4780502,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 도순동 1368,도순남로83건너편,33.24715424,126.4783249,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 도순동 1372,말질로62건너편,33.24597168,126.4784546,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 도순동 1368,,33.24564362,126.4784851,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 도순동 391,,33.24492645,126.4788132,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 도순동 390-1,,33.24384689,126.4792786,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 도순동 393,,33.24312973,126.4793472,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 도순동 396,,33.2422142,126.4795609,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5652,,33.24146271,126.4795837,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5652,,33.24037933,126.479805,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5652,,33.24010086,126.4798508,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5652,,33.23980331,126.4799118,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4508-2,,33.23911045,126.4799966,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4509-2,,33.23874664,126.4799881,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4502-3,,33.23849487,126.4797897,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4516-4,,33.23802948,126.4800415,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4498-4,,33.23830795,126.4796066,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4464-6,,33.23800278,126.4794998,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4464-7,,33.23788071,126.4795609,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4460-2,,33.23756409,126.4797592,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4516-3,,33.23735428,126.4799805,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4517-5,,33.23715973,126.4800186,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4517-5,말질로20건너편,33.23628235,126.4799805,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4521-10,,33.23570251,126.4799194,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4521-4,,33.23538208,126.4798965,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4548-11,,33.2351799,126.4795303,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4524-2,,33.23468018,126.4798203,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4526-1,,33.234478,126.4797821,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5652,,33.23469162,126.4801483,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4534-2,말질로 196 건너편,33.23413467,126.4796829,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4534-2,,33.23364639,126.4796143,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5652,,33.23314667,126.4795685,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4642-3,,33.23267746,126.4795532,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4642-11,말질로 214 건너편,33.23230743,126.4794922,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4697-2,,33.23113632,126.4791031,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4695-2,,33.23049164,126.4788361,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5652-8,,33.22919846,126.4767838,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5658,,33.22896576,126.4763565,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4961-2,,33.22806931,126.4751205,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4968-4,,33.22761154,126.4749069,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4968-2,,33.22712326,126.474823,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4965-2,,33.22714233,126.4743576,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4968-4,,33.22704315,126.4738159,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4968-10,,33.22693634,126.4732056,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4968-4,,33.22696304,126.4733734,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4949-1,,33.22753525,126.4730682,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4945,,33.22835922,126.4727859,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4943,,33.2287178,126.4722977,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4943,,33.22899628,126.4719543,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5005,,33.22787476,126.4715042,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4999-1,말질로 314-48 건너편,33.22819138,126.4709244,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 4997,말질로 314-27 옆,33.228302,126.4704132,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5009-1,,33.22675323,126.4723206,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5009-1,,33.22663879,126.4719391,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5009-1,,33.22652435,126.4716263,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5021-8,,33.22719193,126.4704742,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5021-8,,33.22751617,126.4701385,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5021-7,,33.22787476,126.4697647,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5021-11,,33.22813797,126.4694901,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5021-5,,33.22853088,126.4691162,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5031-1,,33.22890854,126.4688034,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5035-1,,33.2294426,126.4682693,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5667,,33.22991562,126.4678497,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5069,,33.23044205,126.4671097,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5076-1,,33.23095322,126.4662628,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5077-5,,33.23136139,126.4656067,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5083-3,,33.23152542,126.4651031,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5064-1,,33.23137283,126.4670486,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5093-5,,33.23194122,126.4663086,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5120,말질로 412-22 건너편,33.23272705,126.4664612,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5079-4,,33.23174667,126.4642944,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5626-1,,33.23193359,126.4636917,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5626-1,말질로 428 건너편,33.23215866,126.4629745,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5110-2,,33.23401642,126.4636536,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5598,,33.23807134,126.4677419,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5663,,33.23865911,126.4678805,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5663,,33.23906326,126.4677582,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5564,,33.23981877,126.4678654,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 강정동 5654-3,,33.24025345,126.4681244,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 월평동 665-7,,33.23437881,126.4634781,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 월평동 759,,33.23450851,126.4633255,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 월평동 701-2,,33.234478,126.4633255,2025-07-25
보안등,대천동,제주특별자치도 서귀포시 월평동 671-3,,33.23541641,126.4631577,2025-07-25
보안등,정방동,제주특별자치도 서귀포시 서귀동 202-7,노블피아호텔,33.24758148,126.5665894,2025-07-25
보안등,동홍동,제주특별자치도 서귀포시 동홍동 431-14,,33.2521553,126.5689621,2025-07-25
보안등,동홍동,제주특별자치도 서귀포시 동홍동 657-6,,33.25231934,126.5690536,2025-07-25
보안등,동홍동,제주특별자치도 서귀포시 동홍동 657-6,,33.25255966,126.5690308,2025-07-25
보안등,동홍동,제주특별자치도 서귀포시 동홍동 657-6,,33.25288391,126.569046,2025-07-25
보안등,동홍동,제주특별자치도 서귀포시 동홍동 439-2,,33.25337601,126.5688934,2025-07-25
보안등,동홍동,제주특별자치도 서귀포시 동홍동 657-6,,33.25337982,126.5693207,2025-07-25
보안등,동홍동,제주특별자치도 서귀포시 동홍동 641-1,,33.25388718,126.5690308,2025-07-25
보안등,동홍동,제주특별자치도 서귀포시 동홍동 440,,33.25403595,126.5688477,2025-07-25
보안등,동홍동,제주특별자치도 서귀포시 동홍동 430-43,,33.25204849,126.5678787,2025-07-25
보안등,동홍동,제주특별자치도 서귀포시 동홍동 430-43,,33.25206757,126.5682373,2025-07-25
보안등,동홍동,제주특별자치도 서귀포시 동홍동 430-43,,33.2520752,126.5687561,2025-07-25
보안등,동홍동,제주특별자치도 서귀포시 동홍동 430-47,,33.25178146,126.5689468,2025-07-25
보안등,동홍동,제주특별자치도 서귀포시 동홍동 430-39,,33.25136566,126.5689697,2025-07-25
보안등,동홍동,제주특별자치도 서귀포시 동홍동 644-7,3083,33.25215175,126.5701083,2025-07-25
보안등,송산동,제주특별자치도 서귀포시 보목동 1264,,33.23989314,126.5967508,2025-07-25
보안등,송산동,제주특별자치도 서귀포시 보목동 1637,,33.24031067,126.5965042,2025-07-25
보안등,송산동,제주특별자치도 서귀포시 보목동 1637,,33.24039744,126.5955199,2025-07-25
보안등,송산동,제주특별자치도 서귀포시 보목동 1637,,33.24094772,126.5951309,2025-07-25
보안등,송산동,제주특별자치도 서귀포시 보목동 1637,,33.24112701,126.594902,2025-07-25
보안등,송산동,제주특별자치도 서귀포시 보목동 1258-2,,33.24108763,126.5942721,2025-07-25
보안등,송산동,제주특별자치도 서귀포시 보목동 1202,,33.24641037,126.5970078,2025-07-25
보안등,송산동,제주특별자치도 서귀포시 보목동 1637,,33.24966188,126.593154,2025-07-25
보안등,송산동,제주특별자치도 서귀포시 보목동 1637,,33.2499832,126.5921546,2025-07-25
보안등,영천동,제주특별자치도 서귀포시 토평동 323,,33.25022888,126.589119,2025-07-25
보안등,송산동,제주특별자치도 서귀포시 보목동 1342-1,,33.23708725,126.5972595,2025-07-25
보안등,송산동,제주특별자치도 서귀포시 보목동 1342-1,,33.23742215,126.5972878,2025-07-25
보안등,송산동,제주특별자치도 서귀포시 보목동 1341-1,,33.23799515,126.5972977,2025-07-25
보안등,송산동,제주특별자치도 서귀포시 보목동 1357,,33.2384589,126.5972496,2025-07-25
보안등,송산동,제주특별자치도 서귀포시 보목동 1358-1,,33.23865128,126.5972977,2025-07-25
보안등,송산동,제주특별자치도 서귀포시 보목동 1360-1,,33.23931993,126.5972389,2025-07-25
보안등,송산동,제주특별자치도 서귀포시 보목동 1264-2,,33.2397995,126.5973511,2025-07-25
보안등,송산동,제주특별자치도 서귀포시 보목동 1266-4,,33.24050522,126.5972061,2025-07-25
보안등,송산동,제주특별자치도 서귀포시 보목동 1280-10,,33.2413826,126.5979614,2025-07-25
보안등,송산동,제주특별자치도 서귀포시 보목동 1276-9,,33.24116898,126.5970459,2025-07-25
보안등,송산동,제주특별자치도 서귀포시 보목동 1280-13,,33.24147034,126.5968246,2025-07-25
보안등,송산동,제주특별자치도 서귀포시 보목동 1295-3,,33.24172592,126.5966415,2025-07-25
