base_year_month,sex,age_range,time_range,visit_population_count
202107,남성,70대 이상,15시,158995.9
202107,남성,70대 이상,16시,272447.1
202107,남성,70대 이상,16시,156219.9
202107,남성,70대 이상,17시,262747.6
202107,남성,70대 이상,17시,150483.8
202107,남성,70대 이상,18시,253605.4
202107,남성,70대 이상,18시,145076.5
202107,남성,70대 이상,19시,244568.8
202107,남성,70대 이상,19시,139774.9
202107,남성,70대 이상,20시,134833.9
202107,남성,70대 이상,20시,236163.4
202107,남성,70대 이상,21시,130127.6
202107,남성,70대 이상,21시,228141
202107,남성,70대 이상,22시,221575.6
202107,남성,70대 이상,22시,126273.3
202107,남성,70대 이상,23시,123770.3
202107,남성,70대 이상,23시,217307.2
202107,남성,70대 이상,24시,108530.3
202107,남성,70대 이상,24시,59436.6
202107,여성,10대,01시,349812
202107,여성,10대,02시,353856.9
202107,여성,10대,03시,357498.6
202107,여성,10대,04시,359392.8
202107,여성,10대,05시,361688.7
202107,여성,10대,06시,364882
202107,여성,10대,07시,374653.2
202107,여성,10대,08시,432944.5
202107,여성,10대,09시,487549.7
202107,여성,10대,10시,514025.5
202107,여성,10대,11시,538996
202107,여성,10대,12시,563953.8
202107,여성,10대,13시,591755.4
202107,여성,10대,14시,615564.9
202107,여성,10대,15시,636170
202107,여성,10대,16시,654597.6
202107,여성,10대,17시,665025.3
202107,여성,10대,18시,662473.7
202107,여성,10대,19시,654799
202107,여성,10대,20시,642960
202107,여성,10대,21시,623988.9
202107,여성,10대,22시,595515.8
202107,여성,10대,23시,567514.7
202107,여성,10대,24시,352608.9
202107,여성,10세 미만,01시,448113.6
202107,여성,10세 미만,02시,453404.3
202107,여성,10세 미만,03시,458163.9
202107,여성,10세 미만,04시,460636.3
202107,여성,10세 미만,05시,463621.6
202107,여성,10세 미만,06시,467792.4
202107,여성,10세 미만,07시,480563.1
202107,여성,10세 미만,08시,556672.9
202107,여성,10세 미만,09시,628007.5
202107,여성,10세 미만,10시,662588.3
202107,여성,10세 미만,11시,695225.5
202107,여성,10세 미만,12시,727837.5
202107,여성,10세 미만,13시,764189.6
202107,여성,10세 미만,14시,795341.8
202107,여성,10세 미만,15시,822270.3
202107,여성,10세 미만,16시,846318.1
202107,여성,10세 미만,17시,859924.2
202107,여성,10세 미만,18시,856554.1
202107,여성,10세 미만,19시,846488.8
202107,여성,10세 미만,20시,831007.8
202107,여성,10세 미만,21시,806248.3
202107,여성,10세 미만,22시,769109.1
202107,여성,10세 미만,23시,732644.3
202107,여성,10세 미만,24시,451582.9
202107,여성,20대,01시,685668.5
202107,여성,20대,02시,685472.6
202107,여성,20대,03시,685871.3
202107,여성,20대,04시,685248.4
202107,여성,20대,05시,687112.3
202107,여성,20대,06시,693884.9
202107,여성,20대,07시,711249.2
202107,여성,20대,08시,765554.3
202107,여성,20대,09시,818863.8
202107,여성,20대,10시,855680.9
202107,여성,20대,11시,885904.3
202107,여성,20대,12시,913922.3
202107,여성,20대,13시,940512.6
202107,여성,20대,14시,965974.8
202107,여성,20대,15시,983761.7
202107,여성,20대,16시,991505.9
202107,여성,20대,17시,993701.5
202107,여성,20대,18시,990161.8
202107,여성,20대,19시,993309.8
202107,여성,20대,20시,984460
202107,여성,20대,21시,961839.9
202107,여성,20대,22시,922159.1
202107,여성,20대,23시,872043.6
202107,여성,20대,24시,689463.3
202107,여성,30대,01시,544161.9
202107,여성,30대,02시,547854.6
202107,여성,30대,03시,551153.8
202107,여성,30대,04시,553135.3
202107,여성,30대,05시,558128.4
202107,여성,30대,06시,569014.9
202107,여성,30대,07시,587634.6
202107,여성,30대,08시,642093.4
202107,여성,30대,09시,729888.8
202107,여성,30대,10시,802915.4
202107,여성,30대,11시,851715.2
202107,여성,30대,12시,889973.7
202107,여성,30대,13시,914006.2
202107,여성,30대,14시,933581
202107,여성,30대,15시,942487.2
202107,여성,30대,16시,938577.3
202107,여성,30대,17시,924399.3
202107,여성,30대,18시,902462.8
202107,여성,30대,19시,889932.4
202107,여성,30대,20시,873499.5
202107,여성,30대,21시,846780.8
202107,여성,30대,22시,809464.6
202107,여성,30대,23시,776029.4
202107,여성,30대,24시,552261.5
202107,여성,40대,01시,552063.8
202107,여성,40대,02시,556898.6
202107,여성,40대,03시,562130.3
202107,여성,40대,04시,565142.1
202107,여성,40대,05시,577282.5
202107,여성,40대,06시,602674.9
202107,여성,40대,07시,643127.5
202107,여성,40대,08시,752480.4
202107,여성,40대,09시,894740.4
202107,여성,40대,10시,991316.6
202107,여성,40대,11시,1060136
202107,여성,40대,12시,1104617.6
202107,여성,40대,13시,1130800.8
202107,여성,40대,14시,1154194.1
202107,여성,40대,15시,1162785.6
202107,여성,40대,16시,1153229.3
202107,여성,40대,17시,1130179.3
202107,여성,40대,18시,1087750.3
202107,여성,40대,19시,1058352.1
202107,여성,40대,20시,1034053.6
202107,여성,40대,21시,997875.7
202107,여성,40대,22시,945822.9
202107,여성,40대,23시,899944.8
202107,여성,40대,24시,562088.2
202107,여성,50대,01시,397124.5
202107,여성,50대,02시,401746
202107,여성,50대,03시,406569.9
202107,여성,50대,04시,411834.3
202107,여성,50대,05시,426183
202107,여성,50대,06시,463216.8
202107,여성,50대,07시,530276.6
202107,여성,50대,08시,649510.6
202107,여성,50대,09시,769673.2
202107,여성,50대,10시,860820
202107,여성,50대,11시,923958
202107,여성,50대,12시,963524.4
202107,여성,50대,13시,985533.6
202107,여성,50대,14시,1004306.3
202107,여성,50대,15시,1008052.8
202107,여성,50대,16시,992917.2
202107,여성,50대,17시,964294.2
202107,여성,50대,18시,919097.3
202107,여성,50대,19시,885373.2
202107,여성,50대,20시,852021.2
202107,여성,50대,21시,812442.5
202107,여성,50대,22시,762721.6
202107,여성,50대,23시,724863.1
202107,여성,50대,24시,398430.7
202107,여성,60대,01시,261956.1
202107,여성,60대,02시,264905.1
202107,여성,60대,03시,268255.4
202107,여성,60대,04시,271816.9
202107,여성,60대,05시,285293.6
202107,여성,60대,06시,321001.5
202107,여성,60대,07시,379092.5
202107,여성,60대,08시,441948.9
202107,여성,60대,09시,515249.4
202107,여성,60대,10시,579420.2
202107,여성,60대,11시,621713
202107,여성,60대,12시,642336.1
202107,여성,60대,13시,651445.5
202107,여성,60대,14시,660914.3
202107,여성,60대,15시,664008.7
202107,여성,60대,16시,651105.6
202107,여성,60대,17시,625581.5
202107,여성,60대,18시,590113.7
202107,여성,60대,19시,565683
202107,여성,60대,20시,548485.6
202107,여성,60대,21시,525875.8
202107,여성,60대,22시,504089.5
202107,여성,60대,23시,487940.7
202107,여성,60대,24시,262687.3
202107,여성,70대 이상,01시,111671
202107,여성,70대 이상,01시,43121.5
202107,여성,70대 이상,02시,113579.1
202107,여성,70대 이상,02시,43866.1
202107,여성,70대 이상,03시,115359.1
202107,여성,70대 이상,03시,44561.1
202107,여성,70대 이상,04시,116663.8
202107,여성,70대 이상,04시,45070.3
202107,여성,70대 이상,05시,123057.1
202107,여성,70대 이상,05시,47565.8
202107,여성,70대 이상,06시,137423.9
202107,여성,70대 이상,06시,53174.4
202107,여성,70대 이상,07시,158887.3
202107,여성,70대 이상,07시,61554.8
202107,여성,70대 이상,08시,182991.5
202107,여성,70대 이상,08시,70963.7
202107,여성,70대 이상,09시,215387.9
202107,여성,70대 이상,09시,83611.1
202107,여성,70대 이상,10시,247773.5
202107,여성,70대 이상,10시,96253
202107,여성,70대 이상,11시,268552.9
202107,여성,70대 이상,11시,104364.8
202107,여성,70대 이상,12시,278090.9
202107,여성,70대 이상,12시,108085.4
202107,여성,70대 이상,13시,280166.6
202107,여성,70대 이상,13시,108895.5
202107,여성,70대 이상,14시,285424.4
202107,여성,70대 이상,14시,110949.2
202107,여성,70대 이상,15시,288823.2
202107,여성,70대 이상,15시,112273.3
202107,여성,70대 이상,16시,285151.9
202107,여성,70대 이상,16시,110837.9
202107,여성,70대 이상,17시,276479.3
202107,여성,70대 이상,17시,107450.7
202107,여성,70대 이상,18시,264806.5
202107,여성,70대 이상,18시,102890.5
202107,여성,70대 이상,19시,257906.3
202107,여성,70대 이상,19시,100197.7
202107,여성,70대 이상,20시,252818.7
202107,여성,70대 이상,20시,98213
202107,여성,70대 이상,21시,247434.5
202107,여성,70대 이상,21시,96111.7
202107,여성,70대 이상,22시,242059.4
202107,여성,70대 이상,22시,94016.5
202107,여성,70대 이상,23시,238611
202107,여성,70대 이상,23시,92672.6
202107,여성,70대 이상,24시,111704.8
202107,여성,70대 이상,24시,43129.7
202108,남성,10대,01시,313478.9
202108,남성,10대,02시,319342
202108,남성,10대,03시,322497.9
202108,남성,10대,04시,324952
202108,남성,10대,05시,328556.7
202108,남성,10대,06시,331919.6
202108,남성,10대,07시,342007.2
202108,남성,10대,08시,398073.9
202108,남성,10대,09시,445328.8
202108,남성,10대,10시,476603.8
202108,남성,10대,11시,502500.3
202108,남성,10대,12시,526180.2
202108,남성,10대,13시,549383.5
202108,남성,10대,14시,572250.8
202108,남성,10대,15시,592743.3
202108,남성,10대,16시,608750.3
202108,남성,10대,17시,618716.4
202108,남성,10대,18시,615071.1
202108,남성,10대,19시,609737.8
202108,남성,10대,20시,598244.5
202108,남성,10대,21시,582142.7
202108,남성,10대,22시,555255.3
202108,남성,10대,23시,525477
202108,남성,10대,24시,298583.6
202108,남성,10세 미만,01시,266443.8
202108,남성,10세 미만,02시,271530.3
202108,남성,10세 미만,03시,274265.5
202108,남성,10세 미만,04시,276382.3
202108,남성,10세 미만,05시,279496.7
202108,남성,10세 미만,06시,282406.9
202108,남성,10세 미만,07시,291151.4
202108,남성,10세 미만,08시,339715.9
202108,남성,10세 미만,09시,380650.4
202108,남성,10세 미만,10시,407741.1
202108,남성,10세 미만,11시,430202.6
202108,남성,10세 미만,12시,450722.4
202108,남성,10세 미만,13시,470851.7
202108,남성,10세 미만,14시,490698.1
202108,남성,10세 미만,15시,508482.7
202108,남성,10세 미만,16시,522378.7
202108,남성,10세 미만,17시,531029.1
202108,남성,10세 미만,18시,527873.9
202108,남성,10세 미만,19시,523286.5
202108,남성,10세 미만,20시,513347.1
202108,남성,10세 미만,21시,499419.5
202108,남성,10세 미만,22시,476149.5
202108,남성,10세 미만,23시,450422.4
202108,남성,10세 미만,24시,253680.2
202108,남성,20대,01시,590986.1
202108,남성,20대,02시,590544.5
202108,남성,20대,03시,589136.4
202108,남성,20대,04시,588261.7
202108,남성,20대,05시,592292.1
202108,남성,20대,06시,601779.4
202108,남성,20대,07시,626482.8
202108,남성,20대,08시,685302
202108,남성,20대,09시,735418.5
202108,남성,20대,10시,770786.8
202108,남성,20대,11시,796569.3
202108,남성,20대,12시,818185.6
202108,남성,20대,13시,837881
202108,남성,20대,14시,857668.1
202108,남성,20대,15시,869750.6
202108,남성,20대,16시,872856
202108,남성,20대,17시,869315.1
202108,남성,20대,18시,861780.8
202108,남성,20대,19시,859347.9
202108,남성,20대,20시,852562
202108,남성,20대,21시,836536
202108,남성,20대,22시,807012.8
202108,남성,20대,23시,762920.8
202108,남성,20대,24시,586666.2
202108,남성,30대,01시,567055.5
202108,남성,30대,02시,569705
202108,남성,30대,03시,571122.9
202108,남성,30대,04시,573787.2
202108,남성,30대,05시,582197.7
202108,남성,30대,06시,601034.4
202108,남성,30대,07시,643448.7
202108,남성,30대,08시,728009.2
202108,남성,30대,09시,803279.6
202108,남성,30대,10시,853864.3
202108,남성,30대,11시,891351.6
202108,남성,30대,12시,920099
202108,남성,30대,13시,937672.4
202108,남성,30대,14시,953710
202108,남성,30대,15시,959047.2
202108,남성,30대,16시,950308.1
202108,남성,30대,17시,936093.2
202108,남성,30대,18시,911541
202108,남성,30대,19시,888660.4
202108,남성,30대,20시,868662.6
202108,남성,30대,21시,842648.7
202108,남성,30대,22시,811140.7
202108,남성,30대,23시,770845
202108,남성,30대,24시,558901.5
202108,남성,40대,01시,664724.1
202108,남성,40대,02시,667850.8
202108,남성,40대,03시,670294.8
202108,남성,40대,04시,675788
202108,남성,40대,05시,694939.3
202108,남성,40대,06시,737910
202108,남성,40대,07시,834340.6
202108,남성,40대,08시,984899.8
202108,남성,40대,09시,1099872.9
202108,남성,40대,10시,1180606.6
202108,남성,40대,11시,1232921.2
202108,남성,40대,12시,1265290.8
202108,남성,40대,13시,1278121.2
202108,남성,40대,14시,1295144.5
202108,남성,40대,15시,1294134.4
202108,남성,40대,16시,1279121.6
202108,남성,40대,17시,1250369.4
202108,남성,40대,18시,1199480.3
202108,남성,40대,19시,1155229.9
202108,남성,40대,20시,1112638.3
202108,남성,40대,21시,1071667.4
202108,남성,40대,22시,1025649.3
202108,남성,40대,23시,975197.8
202108,남성,40대,24시,650967.3
202108,남성,50대,01시,532062.3
202108,남성,50대,02시,533755.2
202108,남성,50대,03시,536626.7
202108,남성,50대,04시,541385.2
202108,남성,50대,05시,564608.7
202108,남성,50대,06시,628736.3
202108,남성,50대,07시,764376
202108,남성,50대,08시,944228.8
202108,남성,50대,09시,1064789.9
202108,남성,50대,10시,1150955.2
202108,남성,50대,11시,1205297.6
202108,남성,50대,12시,1230946.2
202108,남성,50대,13시,1239316.7
202108,남성,50대,14시,1251894.7
202108,남성,50대,15시,1250503.9
202108,남성,50대,16시,1235566.2
202108,남성,50대,17시,1202454.3
202108,남성,50대,18시,1139839.4
202108,남성,50대,19시,1086271.9
202108,남성,50대,20시,1037611.5
202108,남성,50대,21시,987242.1
202108,남성,50대,22시,936404.1
202108,남성,50대,23시,888264.2
202108,남성,50대,24시,530805.1
202108,남성,60대,01시,316469.9
202108,남성,60대,02시,318527.2
202108,남성,60대,03시,320408.1
202108,남성,60대,04시,325321.4
202108,남성,60대,05시,341953.4
202108,남성,60대,06시,389171.7
202108,남성,60대,07시,472603.9
202108,남성,60대,08시,556735.5
202108,남성,60대,09시,639693
202108,남성,60대,10시,699848.4
202108,남성,60대,11시,736834
202108,남성,60대,12시,751319.7
202108,남성,60대,13시,751864.1
202108,남성,60대,14시,759831.7
202108,남성,60대,15시,762146.1
202108,남성,60대,16시,756052.5
202108,남성,60대,17시,735962.6
202108,남성,60대,18시,697092.8
202108,남성,60대,19시,662374.1
202108,남성,60대,20시,630250.3
202108,남성,60대,21시,600753.5
202108,남성,60대,22시,573652.8
202108,남성,60대,23시,550138
202108,남성,60대,24시,317784.3
202108,남성,70대 이상,01시,98095.2
202108,남성,70대 이상,01시,53960.9
202108,남성,70대 이상,02시,99441.9
202108,남성,70대 이상,02시,54755.8
202108,남성,70대 이상,03시,100897.3
202108,남성,70대 이상,03시,55620.2
202108,남성,70대 이상,04시,103007.5
202108,남성,70대 이상,04시,56859.6
202108,남성,70대 이상,05시,61022.9
202108,남성,70대 이상,05시,110054.3
202108,남성,70대 이상,06시,126928.7
202108,남성,70대 이상,06시,70977.5
202108,남성,70대 이상,07시,152836
202108,남성,70대 이상,07시,86297
202108,남성,70대 이상,08시,181367.2
202108,남성,70대 이상,08시,103109.9
202108,남성,70대 이상,09시,214655.9
202108,남성,70대 이상,09시,122764.4
202108,남성,70대 이상,10시,139537.4
202108,남성,70대 이상,10시,243029.7
202108,남성,70대 이상,11시,257987.6
202108,남성,70대 이상,11시,148366.2
202108,남성,70대 이상,12시,262494.3
202108,남성,70대 이상,12시,151001.3
202108,남성,70대 이상,13시,260821.9
202108,남성,70대 이상,13시,150008.4
202108,남성,70대 이상,14시,262375.4
202108,남성,70대 이상,14시,150939.3
202108,남성,70대 이상,15시,262576.2
202108,남성,70대 이상,15시,151046.2
202108,남성,70대 이상,16시,258862.1
202108,남성,70대 이상,16시,148842.8
202108,남성,70대 이상,17시,144183.4
202108,남성,70대 이상,17시,251029.5
202108,남성,70대 이상,18시,241272.6
202108,남성,70대 이상,18시,138431.1
202108,남성,70대 이상,19시,231172.1
202108,남성,70대 이상,19시,132509.7
202108,남성,70대 이상,20시,222981.9
202108,남성,70대 이상,20시,127706.2
202108,남성,70대 이상,21시,215693.7
202108,남성,70대 이상,21시,123423.3
202108,남성,70대 이상,22시,210288.3
202108,남성,70대 이상,22시,120243.6
202108,남성,70대 이상,23시,205888.5
202108,남성,70대 이상,23시,117671.3
202108,남성,70대 이상,24시,98252.9
202108,남성,70대 이상,24시,54013.2
202108,여성,10대,01시,293290.3
202108,여성,10대,02시,299008.9
202108,여성,10대,03시,302328.1
202108,여성,10대,04시,304758.5
202108,여성,10대,05시,307673.8
202108,여성,10대,06시,311195.6
202108,여성,10대,07시,319184.7
202108,여성,10대,08시,364116.2
202108,여성,10대,09시,407493.9
202108,여성,10대,10시,437100.2
202108,여성,10대,11시,464551
202108,여성,10대,12시,491274.5
202108,여성,10대,13시,518218.5
202108,여성,10대,14시,543641.1
202108,여성,10대,15시,563730.3
202108,여성,10대,16시,583248
202108,여성,10대,17시,595468.1
202108,여성,10대,18시,592146.5
202108,여성,10대,19시,581415.1
202108,여성,10대,20시,568503.1
202108,여성,10대,21시,549487.2
202108,여성,10대,22시,523043
202108,여성,10대,23시,495854.6
202108,여성,10대,24시,278631.2
202108,여성,10세 미만,01시,376191.9
202108,여성,10세 미만,02시,383677.6
202108,여성,10세 미만,03시,388015.8
202108,여성,10세 미만,04시,391182
202108,여성,10세 미만,05시,394980.6
202108,여성,10세 미만,06시,399580.7
202108,여성,10세 미만,07시,410018.1
202108,여성,10세 미만,08시,468693.7
202108,여성,10세 미만,09시,525351.6
202108,여성,10세 미만,10시,564030.2
202108,여성,10세 미만,11시,599916.6
202108,여성,10세 미만,12시,634843.4
202108,여성,10세 미만,13시,670082.3
202108,여성,10세 미만,14시,703349
202108,여성,10세 미만,15시,729637.2
202108,여성,10세 미만,16시,755160.6
202108,여성,10세 미만,17시,771156
202108,여성,10세 미만,18시,766804.4
202108,여성,10세 미만,19시,752830.7
202108,여성,10세 미만,20시,736008.2
202108,여성,10세 미만,21시,711191.5
202108,여성,10세 미만,22시,676694.6
202108,여성,10세 미만,23시,641281.8
202108,여성,10세 미만,24시,357211.6
202108,여성,20대,01시,607257.1
202108,여성,20대,02시,609774.8
202108,여성,20대,03시,611144.7
202108,여성,20대,04시,612458.3
202108,여성,20대,05시,615936.8
202108,여성,20대,06시,624052.7
202108,여성,20대,07시,641346.5
202108,여성,20대,08시,691534.7
202108,여성,20대,09시,742687.7
202108,여성,20대,10시,780144.3
202108,여성,20대,11시,814020.6
202108,여성,20대,12시,845108.7
202108,여성,20대,13시,874947
202108,여성,20대,14시,903843.6
202108,여성,20대,15시,923201.1
202108,여성,20대,16시,930317.2
202108,여성,20대,17시,930242.5
202108,여성,20대,18시,921328.4
202108,여성,20대,19시,917450.4
202108,여성,20대,20시,901798.8
202108,여성,20대,21시,874565.1
202108,여성,20대,22시,834694.1
202108,여성,20대,23시,783946.7
202108,여성,20대,24시,598733.8
202108,여성,30대,01시,562616.1
202108,여성,30대,02시,567634.2
202108,여성,30대,03시,570726.1
202108,여성,30대,04시,573337.9
202108,여성,30대,05시,578962.8
202108,여성,30대,06시,590583.7
202108,여성,30대,07시,608631.5
202108,여성,30대,08시,661722.5
202108,여성,30대,09시,746295.7
202108,여성,30대,10시,815803.5
202108,여성,30대,11시,866800.2
202108,여성,30대,12시,904028.1
202108,여성,30대,13시,928924.7
202108,여성,30대,14시,952708.5
202108,여성,30대,15시,961173.8
202108,여성,30대,16시,956179.4
202108,여성,30대,17시,940086.9
202108,여성,30대,18시,912161.3
202108,여성,30대,19시,891196.2
202108,여성,30대,20시,869247
202108,여성,30대,21시,840175.6
202108,여성,30대,22시,807198
202108,여성,30대,23시,773723.1
202108,여성,30대,24시,549031.2
202108,여성,40대,01시,553557.1
202108,여성,40대,02시,560055.5
202108,여성,40대,03시,564288.6
202108,여성,40대,04시,568897.5
202108,여성,40대,05시,580258.1
202108,여성,40대,06시,604966.4
202108,여성,40대,07시,647222.5
202108,여성,40대,08시,751379.6
202108,여성,40대,09시,886470.6
202108,여성,40대,10시,982552
202108,여성,40대,11시,1050184.6
202108,여성,40대,12시,1093369.4
202108,여성,40대,13시,1120063.3
202108,여성,40대,14시,1146644.1
202108,여성,40대,15시,1158406.9
202108,여성,40대,16시,1149280.5
202108,여성,40대,17시,1118614.6
202108,여성,40대,18시,1072804.1
202108,여성,40대,19시,1031398.4
202108,여성,40대,20시,999472.2
202108,여성,40대,21시,963833.2
202108,여성,40대,22시,921771.8
202108,여성,40대,23시,880728.3
202108,여성,40대,24시,535827.4
202108,여성,50대,01시,364527.7
202108,여성,50대,02시,369649.1
202108,여성,50대,03시,373159.9
202108,여성,50대,04시,378174.8
202108,여성,50대,05시,392411.4
202108,여성,50대,06시,426125.1
202108,여성,50대,07시,494730
202108,여성,50대,08시,614705.8
202108,여성,50대,09시,736106.1
202108,여성,50대,10시,828282.9
202108,여성,50대,11시,891895.4
202108,여성,50대,12시,929687.7
202108,여성,50대,13시,951343.1
202108,여성,50대,14시,970453.5
202108,여성,50대,15시,975057.7
202108,여성,50대,16시,959178.4
202108,여성,50대,17시,925523.2
202108,여성,50대,18시,874542
202108,여성,50대,19시,831287.8
202108,여성,50대,20시,796698.2
202108,여성,50대,21시,757528.6
202108,여성,50대,22시,720326
202108,여성,50대,23시,686465.8
202108,여성,50대,24시,358184.2
202108,여성,60대,01시,233334.5
202108,여성,60대,02시,235873.2
202108,여성,60대,03시,238735.6
202108,여성,60대,04시,242348.9
202108,여성,60대,05시,255226.6
202108,여성,60대,06시,287656.2
202108,여성,60대,07시,347852.5
202108,여성,60대,08시,408843.7
202108,여성,60대,09시,482796.7
202108,여성,60대,10시,548876.7
202108,여성,60대,11시,589639
202108,여성,60대,12시,607128.6
202108,여성,60대,13시,614755
202108,여성,60대,14시,626551.6
202108,여성,60대,15시,628041.7
202108,여성,60대,16시,615282.6
202108,여성,60대,17시,589969.1
202108,여성,60대,18시,554785.7
202108,여성,60대,19시,527284.7
202108,여성,60대,20시,507383.1
202108,여성,60대,21시,487567.9
202108,여성,60대,22시,470187.7
202108,여성,60대,23시,456367.6
202108,여성,60대,24시,230278.7
202108,여성,70대 이상,01시,105630.7
202108,여성,70대 이상,01시,40790.7
202108,여성,70대 이상,02시,107731.6
202108,여성,70대 이상,02시,41611
202108,여성,70대 이상,03시,42121.7
202108,여성,70대 이상,03시,109042.2
202108,여성,70대 이상,04시,110889.9
202108,여성,70대 이상,04시,42842.7
202108,여성,70대 이상,05시,117501.7
202108,여성,70대 이상,05시,45423.3
202108,여성,70대 이상,06시,131065.6
202108,여성,70대 이상,06시,50718.4
202108,여성,70대 이상,07시,152203.2
202108,여성,70대 이상,07시,58970.8
202108,여성,70대 이상,08시,68712.4
202108,여성,70대 이상,08시,177156.8
202108,여성,70대 이상,09시,208522.1
202108,여성,70대 이상,09시,80957.9
202108,여성,70대 이상,10시,93110.5
202108,여성,70대 이상,10시,239651.2
202108,여성,70대 이상,11시,101265.2
202108,여성,70대 이상,11시,260537.1
202108,여성,70대 이상,12시,104840.1
202108,여성,70대 이상,12시,269698.1
202108,여성,70대 이상,13시,271686.2
202108,여성,70대 이상,13시,105615.7
202108,여성,70대 이상,14시,107592.7
202108,여성,70대 이상,14시,276753.5
202108,여성,70대 이상,15시,278210.5
202108,여성,70대 이상,15시,108160.6
202108,여성,70대 이상,16시,274991.2
202108,여성,70대 이상,16시,106902.2
202108,여성,70대 이상,17시,267524.6
202108,여성,70대 이상,17시,103984.2
202108,여성,70대 이상,18시,256524
202108,여성,70대 이상,18시,99688.8
202108,여성,70대 이상,19시,249062.1
202108,여성,70대 이상,19시,96775.3
202108,여성,70대 이상,20시,243892.4
202108,여성,70대 이상,20시,94758.4
202108,여성,70대 이상,21시,238657.5
202108,여성,70대 이상,21시,92714.9
202108,여성,70대 이상,22시,233832
202108,여성,70대 이상,22시,90833
202108,여성,70대 이상,23시,230563.6
202108,여성,70대 이상,23시,89560.9
202108,여성,70대 이상,24시,40768.3
202108,여성,70대 이상,24시,105587.6
202109,남성,10대,01시,206863.2
202109,남성,10대,02시,212076.1
202109,남성,10대,03시,215216.6
202109,남성,10대,04시,217401.8
202109,남성,10대,05시,219973.8
202109,남성,10대,06시,223370.7
202109,남성,10대,07시,238408.4
202109,남성,10대,08시,370330.3
202109,남성,10대,09시,450582.9
202109,남성,10대,10시,478387
202109,남성,10대,11시,500765.8
202109,남성,10대,12시,521211.3
202109,남성,10대,13시,541891.2
202109,남성,10대,14시,562875
202109,남성,10대,15시,581617.3
202109,남성,10대,16시,594192.3
202109,남성,10대,17시,590212.3
202109,남성,10대,18시,576255.7
202109,남성,10대,19시,558518.3
202109,남성,10대,20시,538667.8
202109,남성,10대,21시,515473.6
202109,남성,10대,22시,480340.3
202109,남성,10대,23시,448846.5
202109,남성,10대,24시,201240.6
202109,남성,10세 미만,01시,176904.2
202109,남성,10세 미만,02시,181425.2
202109,남성,10세 미만,03시,184148
202109,남성,10세 미만,04시,186040.1
202109,남성,10세 미만,05시,188268.2
202109,남성,10세 미만,06시,191212.8
202109,남성,10세 미만,07시,204255.9
202109,남성,10세 미만,08시,318663.6
202109,남성,10세 미만,09시,388251
202109,남성,10세 미만,10시,412346
202109,남성,10세 미만,11시,431750.9
202109,남성,10세 미만,12시,449478
202109,남성,10세 미만,13시,467400.3
202109,남성,10세 미만,14시,485599.9
202109,남성,10세 미만,15시,501847.4
202109,남성,10세 미만,16시,512757.5
202109,남성,10세 미만,17시,509278.8
202109,남성,10세 미만,18시,497161.3
202109,남성,10세 미만,19시,481770.6
202109,남성,10세 미만,20시,464549
202109,남성,10세 미만,21시,444439.4
202109,남성,10세 미만,22시,413980.7
202109,남성,10세 미만,23시,386701.3
202109,남성,10세 미만,24시,171998
202109,남성,20대,01시,526690.4
202109,남성,20대,02시,526309.8
202109,남성,20대,03시,526031.1
202109,남성,20대,04시,526011.5
202109,남성,20대,05시,529933.8
202109,남성,20대,06시,538580.4
202109,남성,20대,07시,563919.7
202109,남성,20대,08시,622094.7
202109,남성,20대,09시,677725.6
202109,남성,20대,10시,715584.5
202109,남성,20대,11시,742004.7
202109,남성,20대,12시,763820.3
202109,남성,20대,13시,784360.9
202109,남성,20대,14시,803015.1
202109,남성,20대,15시,815156.1
202109,남성,20대,16시,816295
202109,남성,20대,17시,812751.5
202109,남성,20대,18시,803551.3
202109,남성,20대,19시,798008.8
202109,남성,20대,20시,788347.6
202109,남성,20대,21시,771213.6
202109,남성,20대,22시,739566.6
202109,남성,20대,23시,697240.5
202109,남성,20대,24시,528538.8
202109,남성,30대,01시,526150.8
202109,남성,30대,02시,528537.2
202109,남성,30대,03시,531144.2
202109,남성,30대,04시,534556.8
202109,남성,30대,05시,542539.5
202109,남성,30대,06시,559585.1
202109,남성,30대,07시,600765.5
202109,남성,30대,08시,686093
202109,남성,30대,09시,769482.6
202109,남성,30대,10시,821631.7
202109,남성,30대,11시,860009.1
202109,남성,30대,12시,887187.3
202109,남성,30대,13시,904489.4
202109,남성,30대,14시,919701
202109,남성,30대,15시,923676.2
202109,남성,30대,16시,914482.1
202109,남성,30대,17시,899406.4
202109,남성,30대,18시,874909.5
202109,남성,30대,19시,851598.1
202109,남성,30대,20시,826620.9
202109,남성,30대,21시,799844.2
202109,남성,30대,22시,765111.2
202109,남성,30대,23시,727870.6
202109,남성,30대,24시,523962.5
202109,남성,40대,01시,533768.7
202109,남성,40대,02시,536678.9
202109,남성,40대,03시,542098
202109,남성,40대,04시,547846
202109,남성,40대,05시,564242.4
202109,남성,40대,06시,604058.7
202109,남성,40대,07시,698570.9
202109,남성,40대,08시,861051.3
202109,남성,40대,09시,987133.7
202109,남성,40대,10시,1068565.8
202109,남성,40대,11시,1122270
202109,남성,40대,12시,1151211.3
202109,남성,40대,13시,1164093.7
202109,남성,40대,14시,1178568.6
202109,남성,40대,15시,1178328.8
202109,남성,40대,16시,1164378
202109,남성,40대,17시,1131097.3
202109,남성,40대,18시,1077210.4
