base_year_month,sex,age_range,time_range,work_population_count
202407,남성,30대,04시,12290
202407,남성,30대,05시,16836
202407,남성,30대,05시,15031
202407,남성,30대,06시,24646
202407,남성,30대,06시,23683
202407,남성,30대,07시,48812
202407,남성,30대,07시,42402
202407,남성,30대,08시,103287
202407,남성,30대,08시,116247
202407,남성,30대,09시,227445
202407,남성,30대,09시,203962
202407,남성,30대,10시,251089
202407,남성,30대,10시,226604
202407,남성,30대,11시,238865
202407,남성,30대,11시,264069
202407,남성,30대,12시,230312
202407,남성,30대,12시,255510
202407,남성,30대,13시,239770
202407,남성,30대,13시,265963
202407,남성,30대,14시,239138
202407,남성,30대,14시,264622
202407,남성,30대,15시,259918
202407,남성,30대,15시,235204
202407,남성,30대,16시,229988
202407,남성,30대,16시,253995
202407,남성,30대,17시,213437
202407,남성,30대,17시,232593
202407,남성,30대,18시,166055
202407,남성,30대,18시,178486
202407,남성,30대,19시,96694
202407,남성,30대,19시,101716
202407,남성,30대,20시,75941
202407,남성,30대,20시,73310
202407,남성,30대,21시,53729
202407,남성,30대,21시,56196
202407,남성,30대,22시,39007
202407,남성,30대,22시,38197
202407,남성,30대,23시,26445
202407,남성,30대,23시,27928
202407,남성,40대,00시,28376
202407,남성,40대,00시,27224
202407,남성,40대,01시,22704
202407,남성,40대,01시,21390
202407,남성,40대,02시,19492
202407,남성,40대,02시,18463
202407,남성,40대,03시,17953
202407,남성,40대,03시,18472
202407,남성,40대,04시,18807
202407,남성,40대,04시,18560
202407,남성,40대,05시,23245
202407,남성,40대,05시,23686
202407,남성,40대,06시,37196
202407,남성,40대,06시,38703
202407,남성,40대,07시,81725
202407,남성,40대,07시,74655
202407,남성,40대,08시,176180
202407,남성,40대,08시,160518
202407,남성,40대,09시,283728
202407,남성,40대,09시,283828
202407,남성,40대,10시,306114
202407,남성,40대,10시,313528
202407,남성,40대,11시,325228
202407,남성,40대,11시,315587
202407,남성,40대,12시,313723
202407,남성,40대,12시,302678
202407,남성,40대,13시,315947
202407,남성,40대,13시,325483
202407,남성,40대,14시,324439
202407,남성,40대,14시,314157
202407,남성,40대,15시,308837
202407,남성,40대,15시,319134
202407,남성,40대,16시,310923
202407,남성,40대,16시,300703
202407,남성,40대,17시,269763
202407,남성,40대,17시,281486
202407,남성,40대,18시,206731
202407,남성,40대,18시,198188
202407,남성,40대,19시,121709
202407,남성,40대,19시,116119
202407,남성,40대,20시,89472
202407,남성,40대,20시,91994
202407,남성,40대,21시,69457
202407,남성,40대,21시,70922
202407,남성,40대,22시,50886
202407,남성,40대,22시,50475
202407,남성,40대,23시,37109
202407,남성,40대,23시,36564
202407,남성,50대,00시,17899
202407,남성,50대,00시,22082
202407,남성,50대,01시,14605
202407,남성,50대,01시,17788
202407,남성,50대,02시,13051
202407,남성,50대,02시,16035
202407,남성,50대,03시,15480
202407,남성,50대,03시,12358
202407,남성,50대,04시,15716
202407,남성,50대,04시,12724
202407,남성,50대,05시,19998
202407,남성,50대,05시,16083
202407,남성,50대,06시,33099
202407,남성,50대,06시,26751
202407,남성,50대,07시,67701
202407,남성,50대,07시,77743
202407,남성,50대,08시,136976
202407,남성,50대,08시,174417
202407,남성,50대,09시,198884
202407,남성,50대,09시,259373
202407,남성,50대,10시,276538
202407,남성,50대,10시,213014
202407,남성,50대,11시,217567
202407,남성,50대,11시,283643
202407,남성,50대,12시,205943
202407,남성,50대,12시,268618
202407,남성,50대,13시,214644
202407,남성,50대,13시,283509
202407,남성,50대,14시,216261
202407,남성,50대,14시,284426
202407,남성,50대,15시,280190
202407,남성,50대,15시,213502
202407,남성,50대,16시,272132
202407,남성,50대,16시,205353
202407,남성,50대,17시,176822
202407,남성,50대,17시,243055
202407,남성,50대,18시,170327
202407,남성,50대,18시,120903
202407,남성,50대,19시,70247
202407,남성,50대,19시,97161
202407,남성,50대,20시,54609
202407,남성,50대,20시,72982
202407,남성,50대,21시,55691
202407,남성,50대,21시,42796
202407,남성,50대,22시,32018
202407,남성,50대,22시,40675
202407,남성,50대,23시,29870
202407,남성,50대,23시,23723
202407,남성,60대,00시,14696
202407,남성,60대,00시,9770
202407,남성,60대,01시,11869
202407,남성,60대,01시,8683
202407,남성,60대,02시,8239
202407,남성,60대,02시,11206
202407,남성,60대,03시,10858
202407,남성,60대,03시,8081
202407,남성,60대,04시,8221
202407,남성,60대,04시,11170
202407,남성,60대,05시,10733
202407,남성,60대,05시,14175
202407,남성,60대,06시,18417
202407,남성,60대,06시,24736
202407,남성,60대,07시,54008
202407,남성,60대,07시,37990
202407,남성,60대,08시,61733
202407,남성,60대,08시,94029
202407,남성,60대,09시,83498
202407,남성,60대,09시,126128
202407,남성,60대,10시,139242
202407,남성,60대,10시,91274
202407,남성,60대,11시,93141
202407,남성,60대,11시,144493
202407,남성,60대,12시,90710
202407,남성,60대,12시,138963
202407,남성,60대,13시,92816
202407,남성,60대,13시,141802
202407,남성,60대,14시,143572
202407,남성,60대,14시,93410
202407,남성,60대,15시,92001
202407,남성,60대,15시,141292
202407,남성,60대,16시,87677
202407,남성,60대,16시,135326
202407,남성,60대,17시,74362
202407,남성,60대,17시,114004
202407,남성,60대,18시,50654
202407,남성,60대,18시,74496
202407,남성,60대,19시,48013
202407,남성,60대,19시,33994
202407,남성,60대,20시,26515
202407,남성,60대,20시,36228
202407,남성,60대,21시,20894
202407,남성,60대,21시,28686
202407,남성,60대,22시,22059
202407,남성,60대,22시,16285
202407,남성,60대,23시,11956
202407,남성,60대,23시,17568
202407,남성,70대 이상,00시,8582
202407,남성,70대 이상,01시,7579
202407,남성,70대 이상,02시,7257
202407,남성,70대 이상,03시,7254
202407,남성,70대 이상,04시,7769
202407,남성,70대 이상,05시,8912
202407,남성,70대 이상,06시,13886
202407,남성,70대 이상,07시,23888
202407,남성,70대 이상,08시,36429
202407,남성,70대 이상,09시,48016
202407,남성,70대 이상,10시,53933
202407,남성,70대 이상,11시,56777
202407,남성,70대 이상,12시,55157
202407,남성,70대 이상,13시,55418
202407,남성,70대 이상,14시,56209
202407,남성,70대 이상,15시,54786
202407,남성,70대 이상,16시,51277
202407,남성,70대 이상,17시,43896
202407,남성,70대 이상,18시,32504
202407,남성,70대 이상,19시,24182
202407,남성,70대 이상,20시,18944
202407,남성,70대 이상,21시,15351
202407,남성,70대 이상,22시,12410
202407,남성,70대 이상,23시,10215
202407,여성,10대,00시,8206
202407,여성,10대,00시,8519
202407,여성,10대,01시,7189
202407,여성,10대,01시,7411
202407,여성,10대,02시,6976
202407,여성,10대,02시,6913
202407,여성,10대,03시,7054
202407,여성,10대,03시,6542
202407,여성,10대,04시,6974
202407,여성,10대,04시,6328
202407,여성,10대,05시,6290
202407,여성,10대,05시,6931
202407,여성,10대,06시,6329
202407,여성,10대,06시,6792
202407,여성,10대,07시,8037
202407,여성,10대,07시,9828
202407,여성,10대,08시,31961
202407,여성,10대,08시,88959
202407,여성,10대,09시,134676
202407,여성,10대,09시,83463
202407,여성,10대,10시,87565
202407,여성,10대,10시,139426
202407,여성,10대,11시,141091
202407,여성,10대,11시,89261
202407,여성,10대,12시,89661
202407,여성,10대,12시,139036
202407,여성,10대,13시,89499
202407,여성,10대,13시,135987
202407,여성,10대,14시,84593
202407,여성,10대,14시,126673
202407,여성,10대,15시,57905
202407,여성,10대,15시,92792
202407,여성,10대,16시,88030
202407,여성,10대,16시,52415
202407,여성,10대,17시,40803
202407,여성,10대,17시,61701
202407,여성,10대,18시,43730
202407,여성,10대,18시,32974
202407,여성,10대,19시,25280
202407,여성,10대,19시,35605
202407,여성,10대,20시,30101
202407,여성,10대,20시,19040
202407,여성,10대,21시,25259
202407,여성,10대,21시,14908
202407,여성,10대,22시,16901
202407,여성,10대,22시,11249
202407,여성,10대,23시,11106
202407,여성,10대,23시,9201
202407,여성,10세 미만,00시,12777
202407,여성,10세 미만,01시,12284
202407,여성,10세 미만,02시,12741
202407,여성,10세 미만,03시,12998
202407,여성,10세 미만,04시,12782
202407,여성,10세 미만,05시,12525
202407,여성,10세 미만,06시,12203
202407,여성,10세 미만,07시,13067
202407,여성,10세 미만,08시,24904
202407,여성,10세 미만,09시,100161
202407,여성,10세 미만,10시,106085
202407,여성,10세 미만,11시,107902
202407,여성,10세 미만,12시,107952
202407,여성,10세 미만,13시,107909
202407,여성,10세 미만,14시,101513
202407,여성,10세 미만,15시,88326
202407,여성,10세 미만,16시,74581
202407,여성,10세 미만,17시,55555
202407,여성,10세 미만,18시,39389
202407,여성,10세 미만,19시,27990
202407,여성,10세 미만,20시,23509
202407,여성,10세 미만,21시,20386
202407,여성,10세 미만,22시,16803
202407,여성,10세 미만,23시,14311
202407,여성,20대,00시,14711
202407,여성,20대,00시,14473
202407,여성,20대,01시,11113
202407,여성,20대,01시,11432
202407,여성,20대,02시,10092
202407,여성,20대,02시,8914
202407,여성,20대,03시,9331
202407,여성,20대,03시,8059
202407,여성,20대,04시,8916
202407,여성,20대,04시,8005
202407,여성,20대,05시,9842
202407,여성,20대,05시,8877
202407,여성,20대,06시,13334
202407,여성,20대,06시,13737
202407,여성,20대,07시,20273
202407,여성,20대,07시,22977
202407,여성,20대,08시,37670
202407,여성,20대,08시,59979
202407,여성,20대,09시,158922
202407,여성,20대,09시,94802
202407,여성,20대,10시,188834
202407,여성,20대,10시,113934
202407,여성,20대,11시,203315
202407,여성,20대,11시,122062
202407,여성,20대,12시,123678
202407,여성,20대,12시,200686
202407,여성,20대,13시,209136
202407,여성,20대,13시,128986
202407,여성,20대,14시,215033
202407,여성,20대,14시,133043
202407,여성,20대,15시,211627
202407,여성,20대,15시,131727
202407,여성,20대,16시,127573
202407,여성,20대,16시,205378
202407,여성,20대,17시,188281
202407,여성,20대,17시,117470
202407,여성,20대,18시,94378
202407,여성,20대,18시,149702
202407,여성,20대,19시,60620
202407,여성,20대,19시,86020
202407,여성,20대,20시,62212
202407,여성,20대,20시,48682
202407,여성,20대,21시,45730
202407,여성,20대,21시,38590
202407,여성,20대,22시,27434
202407,여성,20대,22시,31284
202407,여성,20대,23시,20174
202407,여성,20대,23시,19216
202407,여성,30대,00시,14572
202407,여성,30대,00시,15626
202407,여성,30대,01시,11353
202407,여성,30대,01시,12105
202407,여성,30대,02시,10385
202407,여성,30대,02시,9876
202407,여성,30대,03시,9414
202407,여성,30대,03시,9775
202407,여성,30대,04시,9755
202407,여성,30대,04시,9527
202407,여성,30대,05시,10600
202407,여성,30대,05시,10608
202407,여성,30대,06시,15400
202407,여성,30대,06시,15309
202407,여성,30대,07시,24249
202407,여성,30대,07시,23356
202407,여성,30대,08시,64041
202407,여성,30대,08시,60141
202407,여성,30대,09시,174287
202407,여성,30대,09시,166010
202407,여성,30대,10시,202152
202407,여성,30대,10시,204438
202407,여성,30대,11시,216682
202407,여성,30대,11시,213924
202407,여성,30대,12시,206733
202407,여성,30대,12시,212577
202407,여성,30대,13시,214191
202407,여성,30대,13시,221662
202407,여성,30대,14시,216306
202407,여성,30대,14시,224667
202407,여성,30대,15시,220231
202407,여성,30대,15시,209683
202407,여성,30대,16시,199394
202407,여성,30대,16시,211163
202407,여성,30대,17시,174616
202407,여성,30대,17시,189904
202407,여성,30대,18시,127297
202407,여성,30대,18시,147880
202407,여성,30대,19시,68482
202407,여성,30대,19시,85019
202407,여성,30대,20시,61644
202407,여성,30대,20시,49715
202407,여성,30대,21시,37616
202407,여성,30대,21시,45404
202407,여성,30대,22시,26567
202407,여성,30대,22시,30285
202407,여성,30대,23시,19528
202407,여성,30대,23시,20489
202407,여성,40대,00시,21201
202407,여성,40대,00시,18914
202407,여성,40대,01시,14793
202407,여성,40대,01시,16619
202407,여성,40대,02시,14563
202407,여성,40대,02시,13128
202407,여성,40대,03시,12249
202407,여성,40대,03시,13919
202407,여성,40대,04시,14085
202407,여성,40대,04시,12581
202407,여성,40대,05시,16356
202407,여성,40대,05시,13467
202407,여성,40대,06시,18682
202407,여성,40대,06시,24299
202407,여성,40대,07시,31134
202407,여성,40대,07시,39617
202407,여성,40대,08시,84333
202407,여성,40대,08시,105233
202407,여성,40대,09시,233016
202407,여성,40대,09시,218279
202407,여성,40대,10시,269307
202407,여성,40대,10시,258704
202407,여성,40대,11시,286256
202407,여성,40대,11시,274860
202407,여성,40대,12시,264321
202407,여성,40대,12시,276570
202407,여성,40대,13시,272608
202407,여성,40대,13시,286082
202407,여성,40대,14시,289727
202407,여성,40대,14시,276801
202407,여성,40대,15시,271210
202407,여성,40대,15시,283039
202407,여성,40대,16시,269530
202407,여성,40대,16시,255910
202407,여성,40대,17시,224078
202407,여성,40대,17시,238520
202407,여성,40대,18시,163323
202407,여성,40대,18시,171091
202407,여성,40대,19시,97728
202407,여성,40대,19시,90731
202407,여성,40대,20시,74051
202407,여성,40대,20시,65466
202407,여성,40대,21시,57596
202407,여성,40대,21시,49293
202407,여성,40대,22시,35136
202407,여성,40대,22시,40010
202407,여성,40대,23시,25292
202407,여성,40대,23시,28423
202407,여성,50대,00시,16249
202407,여성,50대,00시,16822
202407,여성,50대,01시,13427
202407,여성,50대,01시,13322
202407,여성,50대,02시,11973
202407,여성,50대,02시,11535
202407,여성,50대,03시,11585
202407,여성,50대,03시,11206
202407,여성,50대,04시,11901
202407,여성,50대,04시,11580
202407,여성,50대,05시,14998
202407,여성,50대,05시,14254
202407,여성,50대,06시,25195
202407,여성,50대,06시,24087
202407,여성,50대,07시,45997
202407,여성,50대,07시,50619
202407,여성,50대,08시,107292
202407,여성,50대,08시,113989
202407,여성,50대,09시,171742
202407,여성,50대,09시,217287
202407,여성,50대,10시,201233
202407,여성,50대,10시,250375
202407,여성,50대,11시,215280
202407,여성,50대,11시,268147
202407,여성,50대,12시,262997
202407,여성,50대,12시,212570
202407,여성,50대,13시,267177
202407,여성,50대,13시,217619
202407,여성,50대,14시,218324
202407,여성,50대,14시,268024
202407,여성,50대,15시,260572
202407,여성,50대,15시,211245
202407,여성,50대,16시,196205
202407,여성,50대,16시,244686
202407,여성,50대,17시,169460
202407,여성,50대,17시,216944
202407,여성,50대,18시,159333
202407,여성,50대,18시,129170
202407,여성,50대,19시,96318
202407,여성,50대,19시,84746
202407,여성,50대,20시,64462
202407,여성,50대,20시,72614
202407,여성,50대,21시,53533
202407,여성,50대,21시,48052
202407,여성,50대,22시,31785
202407,여성,50대,22시,34280
202407,여성,50대,23시,21772
202407,여성,50대,23시,22698
202407,여성,60대,00시,10814
202407,여성,60대,00시,15357
202407,여성,60대,01시,8828
202407,여성,60대,01시,12639
202407,여성,60대,02시,11353
202407,여성,60대,02시,8189
202407,여성,60대,03시,10771
202407,여성,60대,03시,8089
202407,여성,60대,04시,11376
202407,여성,60대,04시,8116
202407,여성,60대,05시,14424
202407,여성,60대,05시,10793
202407,여성,60대,06시,25205
202407,여성,60대,06시,17756
202407,여성,60대,07시,49470
202407,여성,60대,07시,35117
202407,여성,60대,08시,85528
202407,여성,60대,08시,55980
202407,여성,60대,09시,120683
202407,여성,60대,09시,75556
202407,여성,60대,10시,86930
202407,여성,60대,10시,136691
202407,여성,60대,11시,145972
202407,여성,60대,11시,91556
202407,여성,60대,12시,92142
202407,여성,60대,12시,148286
202407,여성,60대,13시,152630
202407,여성,60대,13시,93363
202407,여성,60대,14시,149913
202407,여성,60대,14시,90741
202407,여성,60대,15시,86745
202407,여성,60대,15시,143067
202407,여성,60대,16시,129926
202407,여성,60대,16시,79249
202407,여성,60대,17시,109647
202407,여성,60대,17시,66718
202407,여성,60대,18시,51825
202407,여성,60대,18시,84240
202407,여성,60대,19시,61632
202407,여성,60대,19시,39987
202407,여성,60대,20시,48573
202407,여성,60대,20시,31448
202407,여성,60대,21시,23776
202407,여성,60대,21시,36150
202407,여성,60대,22시,17567
202407,여성,60대,22시,25919
202407,여성,60대,23시,13116
202407,여성,60대,23시,19098
202407,여성,70대 이상,00시,11123
202407,여성,70대 이상,01시,9780
202407,여성,70대 이상,02시,9408
202407,여성,70대 이상,03시,9285
202407,여성,70대 이상,04시,9497
202407,여성,70대 이상,05시,11278
202407,여성,70대 이상,06시,16845
202407,여성,70대 이상,07시,27641
202407,여성,70대 이상,08시,40282
202407,여성,70대 이상,09시,53667
202407,여성,70대 이상,10시,63568
202407,여성,70대 이상,11시,67540
202407,여성,70대 이상,12시,68658
202407,여성,70대 이상,13시,69196
202407,여성,70대 이상,14시,68470
202407,여성,70대 이상,15시,66122
202407,여성,70대 이상,16시,60199
202407,여성,70대 이상,17시,49835
202407,여성,70대 이상,18시,38283
202407,여성,70대 이상,19시,30472
202407,여성,70대 이상,20시,24624
202407,여성,70대 이상,21시,19756
202407,여성,70대 이상,22시,15729
202407,여성,70대 이상,23시,12872
202408,남성,10대,00시,10547
202408,남성,10대,00시,8529
202408,남성,10대,01시,8497
202408,남성,10대,01시,7775
202408,남성,10대,02시,7465
202408,남성,10대,02시,7841
202408,남성,10대,03시,7396
202408,남성,10대,03시,7755
202408,남성,10대,04시,7542
202408,남성,10대,04시,7371
202408,남성,10대,05시,7408
202408,남성,10대,05시,7475
202408,남성,10대,06시,7578
202408,남성,10대,06시,7603
202408,남성,10대,07시,8161
202408,남성,10대,07시,13398
202408,남성,10대,08시,22073
202408,남성,10대,08시,97142
202408,남성,10대,09시,42987
202408,남성,10대,09시,128746
202408,남성,10대,10시,47053
202408,남성,10대,10시,133581
202408,남성,10대,11시,49141
202408,남성,10대,11시,136119
202408,남성,10대,12시,136628
202408,남성,10대,12시,50013
202408,남성,10대,13시,50747
202408,남성,10대,13시,135449
202408,남성,10대,14시,119251
202408,남성,10대,14시,51248
202408,남성,10대,15시,84966
202408,남성,10대,15시,41518
202408,남성,10대,16시,82596
202408,남성,10대,16시,40529
202408,남성,10대,17시,34554
202408,남성,10대,17시,73660
202408,남성,10대,18시,30098
202408,남성,10대,18시,60378
202408,남성,10대,19시,23883
202408,남성,10대,19시,46007
202408,남성,10대,20시,18883
202408,남성,10대,20시,40333
202408,남성,10대,21시,15279
202408,남성,10대,21시,33232
202408,남성,10대,22시,12443
202408,남성,10대,22시,23439
202408,남성,10대,23시,10078
202408,남성,10대,23시,14716
202408,남성,10세 미만,00시,14604
202408,남성,10세 미만,01시,12550
202408,남성,10세 미만,02시,12363
202408,남성,10세 미만,03시,12271
202408,남성,10세 미만,04시,12023
202408,남성,10세 미만,05시,11833
202408,남성,10세 미만,06시,12020
202408,남성,10세 미만,07시,14611
202408,남성,10세 미만,08시,21658
202408,남성,10세 미만,09시,45498
202408,남성,10세 미만,10시,50981
202408,남성,10세 미만,11시,53405
202408,남성,10세 미만,12시,54160
202408,남성,10세 미만,13시,52683
202408,남성,10세 미만,14시,54517
202408,남성,10세 미만,15시,52192
202408,남성,10세 미만,16시,48291
202408,남성,10세 미만,17시,40558
202408,남성,10세 미만,18시,33319
202408,남성,10세 미만,19시,26493
202408,남성,10세 미만,20시,24280
202408,남성,10세 미만,21시,22197
202408,남성,10세 미만,22시,19440
202408,남성,10세 미만,23시,17094
202408,남성,20대,00시,14847
202408,남성,20대,00시,17891
202408,남성,20대,01시,13730
202408,남성,20대,01시,10900
202408,남성,20대,02시,9097
202408,남성,20대,02시,11965
202408,남성,20대,03시,8182
202408,남성,20대,03시,11030
202408,남성,20대,04시,8104
202408,남성,20대,04시,10635
202408,남성,20대,05시,8350
202408,남성,20대,05시,11594
202408,남성,20대,06시,17406
202408,남성,20대,06시,11813
202408,남성,20대,07시,32010
202408,남성,20대,07시,19363
202408,남성,20대,08시,70805
202408,남성,20대,08시,41708
202408,남성,20대,09시,140931
202408,남성,20대,09시,82577
202408,남성,20대,10시,101949
202408,남성,20대,10시,158360
202408,남성,20대,11시,169575
202408,남성,20대,11시,110432
202408,남성,20대,12시,115004
202408,남성,20대,12시,168782
202408,남성,20대,13시,177956
202408,남성,20대,13시,119574
202408,남성,20대,14시,178836
202408,남성,20대,14시,120711
202408,남성,20대,15시,176675
202408,남성,20대,15시,119977
202408,남성,20대,16시,173303
202408,남성,20대,16시,116655
202408,남성,20대,17시,108182
202408,남성,20대,17시,162032
202408,남성,20대,18시,83958
202408,남성,20대,18시,129082
202408,남성,20대,19시,59758
202408,남성,20대,19시,79560
202408,남성,20대,20시,61615
202408,남성,20대,20시,45593
202408,남성,20대,21시,38354
202408,남성,20대,21시,47668
202408,남성,20대,22시,34222
202408,남성,20대,22시,29215
202408,남성,20대,23시,24217
202408,남성,20대,23시,20565
202408,남성,30대,00시,19915
202408,남성,30대,00시,23234
202408,남성,30대,01시,15837
202408,남성,30대,01시,18582
202408,남성,30대,02시,16663
202408,남성,30대,02시,14239
202408,남성,30대,03시,15615
202408,남성,30대,03시,13511
202408,남성,30대,04시,13846
202408,남성,30대,04시,15734
202408,남성,30대,05시,18953
202408,남성,30대,05시,17034
202408,남성,30대,06시,25230
202408,남성,30대,06시,27698
202408,남성,30대,07시,43033
202408,남성,30대,07시,50531
202408,남성,30대,08시,100131
202408,남성,30대,08시,114068
202408,남성,30대,09시,190429
202408,남성,30대,09시,215848
202408,남성,30대,10시,238406
202408,남성,30대,10시,212473
202408,남성,30대,11시,223479
202408,남성,30대,11시,250720
202408,남성,30대,12시,242416
202408,남성,30대,12시,216425
202408,남성,30대,13시,252579
202408,남성,30대,13시,226804
202408,남성,30대,14시,252676
202408,남성,30대,14시,226259
202408,남성,30대,15시,223074
202408,남성,30대,15시,248676
202408,남성,30대,16시,219344
202408,남성,30대,16시,242540
202408,남성,30대,17시,204404
202408,남성,30대,17시,222331
202408,남성,30대,18시,159123
202408,남성,30대,18시,169397
202408,남성,30대,19시,100287
202408,남성,30대,19시,95218
202408,남성,30대,20시,75721
202408,남성,30대,20시,73113
202408,남성,30대,21시,53994
202408,남성,30대,21시,57538
202408,남성,30대,22시,40965
202408,남성,30대,22시,39187
202408,남성,30대,23시,29574
202408,남성,30대,23시,27123
202408,남성,40대,00시,29821
202408,남성,40대,00시,30314
202408,남성,40대,01시,23602
202408,남성,40대,01시,23447
202408,남성,40대,02시,21015
202408,남성,40대,02시,20814
202408,남성,40대,03시,19802
202408,남성,40대,03시,20097
202408,남성,40대,04시,20389
202408,남성,40대,04시,19920
202408,남성,40대,05시,25615
202408,남성,40대,05시,25522
202408,남성,40대,06시,39148
202408,남성,40대,06시,40482
202408,남성,40대,07시,84434
202408,남성,40대,07시,76835
202408,남성,40대,08시,158311
202408,남성,40대,08시,174785
202408,남성,40대,09시,272435
202408,남성,40대,09시,266276
202408,남성,40대,10시,296556
202408,남성,40대,10시,294543
202408,남성,40대,11시,303772
202408,남성,40대,11시,307592
202408,남성,40대,12시,296979
202408,남성,40대,12시,291133
202408,남성,40대,13시,303622
202408,남성,40대,13시,309396
202408,남성,40대,14시,303415
202408,남성,40대,14시,310127
202408,남성,40대,15시,304953
202408,남성,40대,15시,298799
202408,남성,40대,16시,294765
202408,남성,40대,16시,289801
202408,남성,40대,17시,261067
202408,남성,40대,17시,267835
202408,남성,40대,18시,192229
202408,남성,40대,18시,199240
202408,남성,40대,19시,121749
202408,남성,40대,19시,114743
202408,남성,40대,20시,92510
202408,남성,40대,20시,89605
202408,남성,40대,21시,71045
202408,남성,40대,21시,70384
202408,남성,40대,22시,52231
202408,남성,40대,22시,52391
202408,남성,40대,23시,39153
202408,남성,40대,23시,38381
202408,남성,50대,00시,21766
202408,남성,50대,00시,21386
202408,남성,50대,01시,17580
202408,남성,50대,01시,17271
202408,남성,50대,02시,15816
202408,남성,50대,02시,15770
202408,남성,50대,03시,14977
202408,남성,50대,03시,15022
202408,남성,50대,04시,15406
202408,남성,50대,04시,15483
202408,남성,50대,05시,18586
202408,남성,50대,05시,20550
202408,남성,50대,06시,30278
202408,남성,50대,06시,33709
202408,남성,50대,07시,73720
202408,남성,50대,07시,79409
202408,남성,50대,08시,172652
202408,남성,50대,08시,138294
202408,남성,50대,09시,196052
202408,남성,50대,09시,251422
202408,남성,50대,10시,209495
202408,남성,50대,10시,268609
202408,남성,50대,11시,215053
202408,남성,50대,11시,278060
202408,남성,50대,12시,203547
202408,남성,50대,12시,263336
202408,남성,50대,13시,277604
202408,남성,50대,13시,213255
202408,남성,50대,14시,279091
202408,남성,50대,14시,214363
202408,남성,50대,15시,275186
202408,남성,50대,15시,211071
202408,남성,50대,16시,202443
202408,남성,50대,16시,266196
202408,남성,50대,17시,233422
202408,남성,50대,17시,173593
202408,남성,50대,18시,121250
202408,남성,50대,18시,164902
202408,남성,50대,19시,97772
202408,남성,50대,19시,72974
202408,남성,50대,20시,73911
202408,남성,50대,20시,56656
202408,남성,50대,21시,45285
202408,남성,50대,21시,56575
202408,남성,50대,22시,40083
202408,남성,50대,22시,35255
202408,남성,50대,23시,27276
202408,남성,50대,23시,28945
202408,남성,60대,00시,10985
202408,남성,60대,00시,15309
202408,남성,60대,01시,9247
202408,남성,60대,01시,12122
202408,남성,60대,02시,11186
202408,남성,60대,02시,8851
202408,남성,60대,03시,8571
202408,남성,60대,03시,10853
202408,남성,60대,04시,8784
202408,남성,60대,04시,11248
202408,남성,60대,05시,11115
202408,남성,60대,05시,14695
202408,남성,60대,06시,18917
202408,남성,60대,06시,25857
202408,남성,60대,07시,37879
202408,남성,60대,07시,55751
202408,남성,60대,08시,95694
202408,남성,60대,08시,60414
202408,남성,60대,09시,79349
202408,남성,60대,09시,124742
202408,남성,60대,10시,137978
202408,남성,60대,10시,87552
202408,남성,60대,11시,90465
202408,남성,60대,11시,143469
202408,남성,60대,12시,137106
202408,남성,60대,12시,87684
202408,남성,60대,13시,89836
202408,남성,60대,13시,139603
202408,남성,60대,14시,90340
202408,남성,60대,14시,140168
202408,남성,60대,15시,89249
202408,남성,60대,15시,137859
202408,남성,60대,16시,84777
202408,남성,60대,16시,131350
202408,남성,60대,17시,71667
202408,남성,60대,17시,111255
202408,남성,60대,18시,74214
202408,남성,60대,18시,50064
202408,남성,60대,19시,49562
202408,남성,60대,19시,35180
202408,남성,60대,20시,37261
202408,남성,60대,20시,27179
202408,남성,60대,21시,21855
202408,남성,60대,21시,29778
202408,남성,60대,22시,17286
202408,남성,60대,22시,23593
202408,남성,60대,23시,18889
202408,남성,60대,23시,13048
202408,남성,70대 이상,00시,9924
202408,남성,70대 이상,01시,7963
202408,남성,70대 이상,02시,7412
202408,남성,70대 이상,03시,7314
202408,남성,70대 이상,04시,7715
202408,남성,70대 이상,05시,9499
202408,남성,70대 이상,06시,14091
202408,남성,70대 이상,07시,24846
202408,남성,70대 이상,08시,36169
202408,남성,70대 이상,09시,45864
202408,남성,70대 이상,10시,51505
202408,남성,70대 이상,11시,54699
202408,남성,70대 이상,12시,53523
202408,남성,70대 이상,13시,54231
202408,남성,70대 이상,14시,55465
202408,남성,70대 이상,15시,54586
202408,남성,70대 이상,16시,50892
202408,남성,70대 이상,17시,42701
202408,남성,70대 이상,18시,32389
202408,남성,70대 이상,19시,24343
202408,남성,70대 이상,20시,19304
202408,남성,70대 이상,21시,16333
202408,남성,70대 이상,22시,13525
202408,남성,70대 이상,23시,11503
202408,여성,10대,00시,9110
202408,여성,10대,00시,8319
202408,여성,10대,01시,7587
202408,여성,10대,01시,7434
202408,여성,10대,02시,7139
202408,여성,10대,02시,7106
202408,여성,10대,03시,6983
202408,여성,10대,03시,7041
202408,여성,10대,04시,6717
202408,여성,10대,04시,6977
202408,여성,10대,05시,6565
202408,여성,10대,05시,7056
202408,여성,10대,06시,6786
202408,여성,10대,06시,7103
202408,여성,10대,07시,10140
202408,여성,10대,07시,7842
202408,여성,10대,08시,78672
202408,여성,10대,08시,21151
202408,여성,10대,09시,117280
202408,여성,10대,09시,41642
202408,여성,10대,10시,45377
202408,여성,10대,10시,122045
202408,여성,10대,11시,125399
202408,여성,10대,11시,47363
202408,여성,10대,12시,48590
202408,여성,10대,12시,125633
202408,여성,10대,13시,49012
202408,여성,10대,13시,121874
