base_year_month,sex,age_range,time_range,residence_population_count
202312,여성,10대,23시,495795
202312,여성,10대,23시,520503
202312,여성,10세 미만,00시,880427
202312,여성,10세 미만,01시,886020
202312,여성,10세 미만,02시,886715
202312,여성,10세 미만,03시,883477
202312,여성,10세 미만,04시,878954
202312,여성,10세 미만,05시,874372
202312,여성,10세 미만,06시,871223
202312,여성,10세 미만,07시,862168
202312,여성,10세 미만,08시,842824
202312,여성,10세 미만,09시,756978
202312,여성,10세 미만,10시,739481
202312,여성,10세 미만,11시,726875
202312,여성,10세 미만,12시,714781
202312,여성,10세 미만,13시,708537
202312,여성,10세 미만,14시,685973
202312,여성,10세 미만,15시,662963
202312,여성,10세 미만,16시,676954
202312,여성,10세 미만,17시,708345
202312,여성,10세 미만,18시,754857
202312,여성,10세 미만,19시,787216
202312,여성,10세 미만,20시,808741
202312,여성,10세 미만,21시,834106
202312,여성,10세 미만,22시,854146
202312,여성,10세 미만,23시,866657
202312,여성,20대,00시,460953
202312,여성,20대,00시,418044
202312,여성,20대,01시,477675
202312,여성,20대,01시,431466
202312,여성,20대,02시,486556
202312,여성,20대,02시,438768
202312,여성,20대,03시,492682
202312,여성,20대,03시,442938
202312,여성,20대,04시,495420
202312,여성,20대,04시,444682
202312,여성,20대,05시,495689
202312,여성,20대,05시,443969
202312,여성,20대,06시,438038
202312,여성,20대,06시,491388
202312,여성,20대,07시,422709
202312,여성,20대,07시,478207
202312,여성,20대,08시,449215
202312,여성,20대,08시,383612
202312,여성,20대,09시,324239
202312,여성,20대,09시,403117
202312,여성,20대,10시,295674
202312,여성,20대,10시,371014
202312,여성,20대,11시,277332
202312,여성,20대,11시,349481
202312,여성,20대,12시,262959
202312,여성,20대,12시,333138
202312,여성,20대,13시,251546
202312,여성,20대,13시,317981
202312,여성,20대,14시,304708
202312,여성,20대,14시,241988
202312,여성,20대,15시,239151
202312,여성,20대,15시,299873
202312,여성,20대,16시,243330
202312,여성,20대,16시,301992
202312,여성,20대,17시,309847
202312,여성,20대,17시,253594
202312,여성,20대,18시,273242
202312,여성,20대,18시,323028
202312,여성,20대,19시,300991
202312,여성,20대,19시,342803
202312,여성,20대,20시,321452
202312,여성,20대,20시,359406
202312,여성,20대,21시,343228
202312,여성,20대,21시,379788
202312,여성,20대,22시,371643
202312,여성,20대,22시,409029
202312,여성,20대,23시,397236
202312,여성,20대,23시,439029
202312,여성,30대,00시,546804
202312,여성,30대,00시,629784
202312,여성,30대,01시,643815
202312,여성,30대,01시,561486
202312,여성,30대,02시,568287
202312,여성,30대,02시,650756
202312,여성,30대,03시,653802
202312,여성,30대,03시,572318
202312,여성,30대,04시,654660
202312,여성,30대,04시,573324
202312,여성,30대,05시,652598
202312,여성,30대,05시,572237
202312,여성,30대,06시,564762
202312,여성,30대,06시,644656
202312,여성,30대,07시,547904
202312,여성,30대,07시,626521
202312,여성,30대,08시,505582
202312,여성,30대,08시,583115
202312,여성,30대,09시,427741
202312,여성,30대,09시,499886
202312,여성,30대,10시,453427
202312,여성,30대,10시,389986
202312,여성,30대,11시,424702
202312,여성,30대,11시,365910
202312,여성,30대,12시,406013
202312,여성,30대,12시,348805
202312,여성,30대,13시,337251
202312,여성,30대,13시,397222
202312,여성,30대,14시,328446
202312,여성,30대,14시,390524
202312,여성,30대,15시,328253
202312,여성,30대,15시,391190
202312,여성,30대,16시,403119
202312,여성,30대,16시,335173
202312,여성,30대,17시,352899
202312,여성,30대,17시,430311
202312,여성,30대,18시,468698
202312,여성,30대,18시,382412
202312,여성,30대,19시,418071
202312,여성,30대,19시,507836
202312,여성,30대,20시,532757
202312,여성,30대,20시,442255
202312,여성,30대,21시,563071
202312,여성,30대,21시,469118
202312,여성,30대,22시,501663
202312,여성,30대,22시,591758
202312,여성,30대,23시,526705
202312,여성,30대,23시,612171
202312,여성,40대,00시,773463
202312,여성,40대,00시,832645
202312,여성,40대,01시,851040
202312,여성,40대,01시,791420
202312,여성,40대,02시,860242
202312,여성,40대,02시,799824
202312,여성,40대,03시,864681
202312,여성,40대,03시,804151
202312,여성,40대,04시,865763
202312,여성,40대,04시,805330
202312,여성,40대,05시,801497
202312,여성,40대,05시,862835
202312,여성,40대,06시,852308
202312,여성,40대,06시,789539
202312,여성,40대,07시,761635
202312,여성,40대,07시,828608
202312,여성,40대,08시,685030
202312,여성,40대,08시,762708
202312,여성,40대,09시,589298
202312,여성,40대,09시,650693
202312,여성,40대,10시,589529
202312,여성,40대,10시,537307
202312,여성,40대,11시,501665
202312,여성,40대,11시,550457
202312,여성,40대,12시,528865
202312,여성,40대,12시,481234
202312,여성,40대,13시,472759
202312,여성,40대,13시,520282
202312,여성,40대,14시,512752
202312,여성,40대,14시,465452
202312,여성,40대,15시,470002
202312,여성,40대,15시,517473
202312,여성,40대,16시,487533
202312,여성,40대,16시,534248
202312,여성,40대,17시,569183
202312,여성,40대,17시,521097
202312,여성,40대,18시,618447
202312,여성,40대,18시,567514
202312,여성,40대,19시,614234
202312,여성,40대,19시,668929
202312,여성,40대,20시,641819
202312,여성,40대,20시,700507
202312,여성,40대,21시,736415
202312,여성,40대,21시,674294
202312,여성,40대,22시,716543
202312,여성,40대,22시,776041
202312,여성,40대,23시,748402
202312,여성,40대,23시,807100
202312,여성,50대,00시,732910
202312,여성,50대,00시,642913
202312,여성,50대,01시,654858
202312,여성,50대,01시,746626
202312,여성,50대,02시,753774
202312,여성,50대,02시,661064
202312,여성,50대,03시,663996
202312,여성,50대,03시,757174
202312,여성,50대,04시,757780
202312,여성,50대,04시,663303
202312,여성,50대,05시,658150
202312,여성,50대,05시,754591
202312,여성,50대,06시,740719
202312,여성,50대,06시,641633
202312,여성,50대,07시,705711
202312,여성,50대,07시,605795
202312,여성,50대,08시,635433
202312,여성,50대,08시,548709
202312,여성,50대,09시,556509
202312,여성,50대,09시,490279
202312,여성,50대,10시,505232
202312,여성,50대,10시,447965
202312,여성,50대,11시,418169
202312,여성,50대,11시,470418
202312,여성,50대,12시,450384
202312,여성,50대,12시,403773
202312,여성,50대,13시,442320
202312,여성,50대,13시,394784
202312,여성,50대,14시,435547
202312,여성,50대,14시,390376
202312,여성,50대,15시,441449
202312,여성,50대,15시,397348
202312,여성,50대,16시,417598
202312,여성,50대,16시,462336
202312,여성,50대,17시,450256
202312,여성,50대,17시,495730
202312,여성,50대,18시,484415
202312,여성,50대,18시,536749
202312,여성,50대,19시,513584
202312,여성,50대,19시,575203
202312,여성,50대,20시,603658
202312,여성,50대,20시,539912
202312,여성,50대,21시,640028
202312,여성,50대,21시,571923
202312,여성,50대,22시,604241
202312,여성,50대,22시,681973
202312,여성,50대,23시,628013
202312,여성,50대,23시,713085
202312,여성,60대,00시,569143
202312,여성,60대,00시,495895
202312,여성,60대,01시,500902
202312,여성,60대,01시,577595
202312,여성,60대,02시,502907
202312,여성,60대,02시,581208
202312,여성,60대,03시,503566
202312,여성,60대,03시,582894
202312,여성,60대,04시,582571
202312,여성,60대,04시,502530
202312,여성,60대,05시,496578
202312,여성,60대,05시,577879
202312,여성,60대,06시,484220
202312,여성,60대,06시,562551
202312,여성,60대,07시,455678
202312,여성,60대,07시,527925
202312,여성,60대,08시,488306
202312,여성,60대,08시,426635
202312,여성,60대,09시,395421
202312,여성,60대,09시,446655
202312,여성,60대,10시,367427
202312,여성,60대,10시,414610
202312,여성,60대,11시,392230
202312,여성,60대,11시,351597
202312,여성,60대,12시,345751
202312,여성,60대,12시,381746
202312,여성,60대,13시,344232
202312,여성,60대,13시,376428
202312,여성,60대,14시,343498
202312,여성,60대,14시,374186
202312,여성,60대,15시,381482
202312,여성,60대,15시,350348
202312,여성,60대,16시,367466
202312,여성,60대,16시,400290
202312,여성,60대,17시,394757
202312,여성,60대,17시,429616
202312,여성,60대,18시,457333
202312,여성,60대,18시,420730
202312,여성,60대,19시,477124
202312,여성,60대,19시,434828
202312,여성,60대,20시,451390
202312,여성,60대,20시,497672
202312,여성,60대,21시,468353
202312,여성,60대,21시,522248
202312,여성,60대,22시,481843
202312,여성,60대,22시,544536
202312,여성,60대,23시,559552
202312,여성,60대,23시,490345
202312,여성,70대 이상,00시,1132665
202312,여성,70대 이상,01시,1138249
202312,여성,70대 이상,02시,1139649
202312,여성,70대 이상,03시,1139595
202312,여성,70대 이상,04시,1137582
202312,여성,70대 이상,05시,1130262
202312,여성,70대 이상,06시,1115250
202312,여성,70대 이상,07시,1076389
202312,여성,70대 이상,08시,1041590
202312,여성,70대 이상,09시,993802
202312,여성,70대 이상,10시,945359
202312,여성,70대 이상,11시,922333
202312,여성,70대 이상,12시,916856
202312,여성,70대 이상,13시,921149
202312,여성,70대 이상,14시,922014
202312,여성,70대 이상,15시,934866
202312,여성,70대 이상,16시,965737
202312,여성,70대 이상,17시,1010791
202312,여성,70대 이상,18시,1054990
202312,여성,70대 이상,19시,1076998
202312,여성,70대 이상,20시,1094387
202312,여성,70대 이상,21시,1109381
202312,여성,70대 이상,22시,1121364
202312,여성,70대 이상,23시,1127889
202401,남성,10대,00시,568965
202401,남성,10대,00시,532917
202401,남성,10대,01시,537778
202401,남성,10대,01시,581195
202401,남성,10대,02시,585497
202401,남성,10대,02시,538609
202401,남성,10대,03시,537691
202401,남성,10대,03시,588294
202401,남성,10대,04시,535119
202401,남성,10대,04시,587898
202401,남성,10대,05시,531328
202401,남성,10대,05시,584278
202401,남성,10대,06시,527349
202401,남성,10대,06시,581394
202401,남성,10대,07시,571935
202401,남성,10대,07시,520325
202401,남성,10대,08시,509094
202401,남성,10대,08시,544476
202401,남성,10대,09시,484141
202401,남성,10대,09시,505115
202401,남성,10대,10시,482651
202401,남성,10대,10시,465822
202401,남성,10대,11시,467749
202401,남성,10대,11시,454101
202401,남성,10대,12시,447406
202401,남성,10대,12시,458082
202401,남성,10대,13시,453277
202401,남성,10대,13시,439410
202401,남성,10대,14시,428386
202401,남성,10대,14시,441405
202401,남성,10대,15시,417130
202401,남성,10대,15시,431953
202401,남성,10대,16시,416658
202401,남성,10대,16시,433610
202401,남성,10대,17시,437806
202401,남성,10대,17시,425550
202401,남성,10대,18시,444735
202401,남성,10대,18시,448219
202401,남성,10대,19시,459936
202401,남성,10대,19시,465780
202401,남성,10대,20시,486798
202401,남성,10대,20시,476425
202401,남성,10대,21시,505103
202401,남성,10대,21시,499408
202401,남성,10대,22시,520632
202401,남성,10대,22시,530918
202401,남성,10대,23시,557539
202401,남성,10대,23시,529665
202401,남성,10세 미만,00시,739512
202401,남성,10세 미만,01시,735621
202401,남성,10세 미만,02시,734756
202401,남성,10세 미만,03시,732578
202401,남성,10세 미만,04시,728645
202401,남성,10세 미만,05시,724185
202401,남성,10세 미만,06시,719386
202401,남성,10세 미만,07시,711835
202401,남성,10세 미만,08시,699686
202401,남성,10세 미만,09시,659166
202401,남성,10세 미만,10시,639180
202401,남성,10세 미만,11시,625532
202401,남성,10세 미만,12시,614721
202401,남성,10세 미만,13시,605349
202401,남성,10세 미만,14시,596111
202401,남성,10세 미만,15시,588858
202401,남성,10세 미만,16시,597231
202401,남성,10세 미만,17시,615415
202401,남성,10세 미만,18시,639836
202401,남성,10세 미만,19시,666799
202401,남성,10세 미만,20시,686035
202401,남성,10세 미만,21시,703223
202401,남성,10세 미만,22시,718308
202401,남성,10세 미만,23시,729447
202401,남성,20대,00시,521220
202401,남성,20대,00시,455155
202401,남성,20대,01시,541694
202401,남성,20대,01시,473299
202401,남성,20대,02시,484873
202401,남성,20대,02시,555569
202401,남성,20대,03시,492500
202401,남성,20대,03시,564845
202401,남성,20대,04시,496694
202401,남성,20대,04시,571469
202401,남성,20대,05시,574289
202401,남성,20대,05시,496876
202401,남성,20대,06시,490522
202401,남성,20대,06시,570910
202401,남성,20대,07시,557721
202401,남성,20대,07시,469861
202401,남성,20대,08시,529339
202401,남성,20대,08시,424979
202401,남성,20대,09시,489135
202401,남성,20대,09시,378558
202401,남성,20대,10시,357724
202401,남성,20대,10시,466252
202401,남성,20대,11시,450633
202401,남성,20대,11시,341516
202401,남성,20대,12시,330543
202401,남성,20대,12시,437102
202401,남성,20대,13시,425972
202401,남성,20대,13시,321223
202401,남성,20대,14시,413454
202401,남성,20대,14시,312183
202401,남성,20대,15시,307020
202401,남성,20대,15시,404142
202401,남성,20대,16시,402538
202401,남성,20대,16시,308510
202401,남성,20대,17시,408001
202401,남성,20대,17시,316746
202401,남성,20대,18시,333807
202401,남성,20대,18시,420947
202401,남성,20대,19시,434168
202401,남성,20대,19시,356825
202401,남성,20대,20시,443337
202401,남성,20대,20시,369363
202401,남성,20대,21시,456390
202401,남성,20대,21시,386049
202401,남성,20대,22시,478619
202401,남성,20대,22시,411260
202401,남성,20대,23시,438698
202401,남성,20대,23시,504117
202401,남성,30대,00시,545811
202401,남성,30대,00시,636661
202401,남성,30대,01시,565709
202401,남성,30대,01시,656595
202401,남성,30대,02시,576815
202401,남성,30대,02시,667454
202401,남성,30대,03시,672881
202401,남성,30대,03시,583540
202401,남성,30대,04시,674701
202401,남성,30대,04시,586960
202401,남성,30대,05시,671078
202401,남성,30대,05시,584444
202401,남성,30대,06시,657262
202401,남성,30대,06시,571849
202401,남성,30대,07시,622271
202401,남성,30대,07시,541980
202401,남성,30대,08시,544293
202401,남성,30대,08시,475542
202401,남성,30대,09시,400732
202401,남성,30대,09시,458506
202401,남성,30대,10시,421906
202401,남성,30대,10시,371379
202401,남성,30대,11시,352112
202401,남성,30대,11시,399604
202401,남성,30대,12시,341063
202401,남성,30대,12시,388864
202401,남성,30대,13시,380608
202401,남성,30대,13시,332049
202401,남성,30대,14시,372208
202401,남성,30대,14시,325013
202401,남성,30대,15시,323544
202401,남성,30대,15시,373899
202401,남성,30대,16시,383578
202401,남성,30대,16시,330371
202401,남성,30대,17시,344288
202401,남성,30대,17시,405710
202401,남성,30대,18시,445259
202401,남성,30대,18시,372676
202401,남성,30대,19시,413839
202401,남성,30대,19시,497520
202401,남성,30대,20시,525641
202401,남성,30대,20시,435539
202401,남성,30대,21시,555987
202401,남성,30대,21시,461896
202401,남성,30대,22시,588860
202401,남성,30대,22시,493510
202401,남성,30대,23시,618091
202401,남성,30대,23시,526597
202401,남성,40대,00시,791295
202401,남성,40대,00시,785590
202401,남성,40대,01시,813194
202401,남성,40대,01시,810136
202401,남성,40대,02시,821969
202401,남성,40대,02시,824299
202401,남성,40대,03시,828122
202401,남성,40대,03시,830325
202401,남성,40대,04시,831899
202401,남성,40대,04시,829048
202401,남성,40대,05시,822147
202401,남성,40대,05시,824718
202401,남성,40대,06시,800149
202401,남성,40대,06시,801581
202401,남성,40대,07시,739334
202401,남성,40대,07시,748015
202401,남성,40대,08시,638597
202401,남성,40대,08시,651385
202401,남성,40대,09시,550073
202401,남성,40대,09시,542120
202401,남성,40대,10시,495370
202401,남성,40대,10시,501797
202401,남성,40대,11시,468639
202401,남성,40대,11시,473285
202401,남성,40대,12시,456698
202401,남성,40대,12시,460474
202401,남성,40대,13시,453268
202401,남성,40대,13시,450817
202401,남성,40대,14시,446252
202401,남성,40대,14시,446658
202401,남성,40대,15시,451741
202401,남성,40대,15시,449908
202401,남성,40대,16시,468854
202401,남성,40대,16시,465800
202401,남성,40대,17시,502516
202401,남성,40대,17시,495850
202401,남성,40대,18시,551010
202401,남성,40대,18시,558287
202401,남성,40대,19시,616872
202401,남성,40대,19시,613948
202401,남성,40대,20시,652995
202401,남성,40대,20시,649446
202401,남성,40대,21시,687608
202401,남성,40대,21시,690720
202401,남성,40대,22시,731378
202401,남성,40대,22시,728528
202401,남성,40대,23시,761991
202401,남성,40대,23시,767326
202401,남성,50대,00시,781189
202401,남성,50대,00시,697386
202401,남성,50대,01시,801175
202401,남성,50대,01시,711478
202401,남성,50대,02시,718468
202401,남성,50대,02시,810332
202401,남성,50대,03시,814697
202401,남성,50대,03시,721949
202401,남성,50대,04시,814879
202401,남성,50대,04시,722189
202401,남성,50대,05시,807034
202401,남성,50대,05시,715335
202401,남성,50대,06시,781038
202401,남성,50대,06시,693000
202401,남성,50대,07시,634082
202401,남성,50대,07시,717820
202401,남성,50대,08시,615175
202401,남성,50대,08시,553847
202401,남성,50대,09시,530561
202401,남성,50대,09시,489352
202401,남성,50대,10시,451175
202401,남성,50대,10시,488934
202401,남성,50대,11시,428025
202401,남성,50대,11시,463075
202401,남성,50대,12시,454139
202401,남성,50대,12시,417988
202401,남성,50대,13시,414969
202401,남성,50대,13시,451038
202401,남성,50대,14시,413017
202401,남성,50대,14시,448683
202401,남성,50대,15시,419692
202401,남성,50대,15시,454673
202401,남성,50대,16시,471756
202401,남성,50대,16시,436852
202401,남성,50대,17시,505348
202401,남성,50대,17시,470950
202401,남성,50대,18시,520125
202401,남성,50대,18시,561073
202401,남성,50대,19시,613389
202401,남성,50대,19시,562416
202401,남성,50대,20시,649413
202401,남성,50대,20시,592987
202401,남성,50대,21시,625405
202401,남성,50대,21시,687201
202401,남성,50대,22시,727790
202401,남성,50대,22시,656639
202401,남성,50대,23시,759322
202401,남성,50대,23시,682576
202401,남성,60대,00시,503189
202401,남성,60대,00시,585130
202401,남성,60대,01시,511100
202401,남성,60대,01시,596013
202401,남성,60대,02시,514052
202401,남성,60대,02시,600734
202401,남성,60대,03시,514379
202401,남성,60대,03시,602096
202401,남성,60대,04시,512935
202401,남성,60대,04시,601294
202401,남성,60대,05시,594612
202401,남성,60대,05시,507530
202401,남성,60대,06시,575100
202401,남성,60대,06시,492854
202401,남성,60대,07시,463230
202401,남성,60대,07시,532867
202401,남성,60대,08시,481516
202401,남성,60대,08시,427596
202401,남성,60대,09시,391322
202401,남성,60대,09시,432930
202401,남성,60대,10시,399886
202401,남성,60대,10시,363577
202401,남성,60대,11시,380451
202401,남성,60대,11시,346811
202401,남성,60대,12시,373075
202401,남성,60대,12시,342551
202401,남성,60대,13시,370849
202401,남성,60대,13시,342398
202401,남성,60대,14시,340814
202401,남성,60대,14시,369644
202401,남성,60대,15시,375852
202401,남성,60대,15시,346420
202401,남성,60대,16시,391864
202401,남성,60대,16시,359962
202401,남성,60대,17시,383872
202401,남성,60대,17시,420925
202401,남성,60대,18시,458475
202401,남성,60대,18시,411968
202401,남성,60대,19시,486662
202401,남성,60대,19시,432907
202401,남성,60대,20시,510752
202401,남성,60대,20시,453421
202401,남성,60대,21시,535782
202401,남성,60대,21시,472105
202401,남성,60대,22시,558688
202401,남성,60대,22시,486647
202401,남성,60대,23시,496754
202401,남성,60대,23시,575432
202401,남성,70대 이상,00시,859497
202401,남성,70대 이상,01시,866810
202401,남성,70대 이상,02시,868252
202401,남성,70대 이상,03시,868140
202401,남성,70대 이상,04시,865401
202401,남성,70대 이상,05시,857794
202401,남성,70대 이상,06시,844143
202401,남성,70대 이상,07시,817835
202401,남성,70대 이상,08시,783414
202401,남성,70대 이상,09시,734607
202401,남성,70대 이상,10시,691037
202401,남성,70대 이상,11시,669024
202401,남성,70대 이상,12시,666534
202401,남성,70대 이상,13시,670632
202401,남성,70대 이상,14시,668656
202401,남성,70대 이상,15시,679817
202401,남성,70대 이상,16시,705560
202401,남성,70대 이상,17시,740470
202401,남성,70대 이상,18시,773055
202401,남성,70대 이상,19시,796660
202401,남성,70대 이상,20시,817752
202401,남성,70대 이상,21시,835605
202401,남성,70대 이상,22시,847578
202401,남성,70대 이상,23시,855821
202401,여성,10대,00시,518929
202401,여성,10대,00시,486353
202401,여성,10대,01시,490765
202401,여성,10대,01시,529925
202401,여성,10대,02시,492525
202401,여성,10대,02시,534621
202401,여성,10대,03시,536321
202401,여성,10대,03시,491923
202401,여성,10대,04시,537452
202401,여성,10대,04시,490298
202401,여성,10대,05시,536838
202401,여성,10대,05시,488227
202401,여성,10대,06시,534739
202401,여성,10대,06시,485024
202401,여성,10대,07시,479882
202401,여성,10대,07시,527439
202401,여성,10대,08시,503792
202401,여성,10대,08시,469534
202401,여성,10대,09시,468308
202401,여성,10대,09시,447808
202401,여성,10대,10시,444698
202401,여성,10대,10시,432008
202401,여성,10대,11시,426931
202401,여성,10대,11시,418461
202401,여성,10대,12시,414180
202401,여성,10대,12시,407521
202401,여성,10대,13시,401616
202401,여성,10대,13시,397947
202401,여성,10대,14시,385961
202401,여성,10대,14시,389057
202401,여성,10대,15시,375485
202401,여성,10대,15시,379552
202401,여성,10대,16시,380585
202401,여성,10대,16시,378139
202401,여성,10대,17시,387038
202401,여성,10대,17시,385183
202401,여성,10대,18시,393364
202401,여성,10대,18시,405795
202401,여성,10대,19시,423115
202401,여성,10대,19시,406540
202401,여성,10대,20시,424186
202401,여성,10대,20시,443046
202401,여성,10대,21시,460204
202401,여성,10대,21시,449400
202401,여성,10대,22시,482430
202401,여성,10대,22시,474459
202401,여성,10대,23시,483228
202401,여성,10대,23시,509085
202401,여성,10세 미만,00시,767923
202401,여성,10세 미만,01시,766234
202401,여성,10세 미만,02시,765623
202401,여성,10세 미만,03시,765013
202401,여성,10세 미만,04시,761908
202401,여성,10세 미만,05시,757942
202401,여성,10세 미만,06시,754592
202401,여성,10세 미만,07시,745071
202401,여성,10세 미만,08시,735769
202401,여성,10세 미만,09시,699191
202401,여성,10세 미만,10시,670188
202401,여성,10세 미만,11시,654278
202401,여성,10세 미만,12시,639352
202401,여성,10세 미만,13시,626344
202401,여성,10세 미만,14시,609104
202401,여성,10세 미만,15시,598859
202401,여성,10세 미만,16시,610519
202401,여성,10세 미만,17시,634849
202401,여성,10세 미만,18시,663447
202401,여성,10세 미만,19시,687816
202401,여성,10세 미만,20시,710230
202401,여성,10세 미만,21시,730363
202401,여성,10세 미만,22시,747803
202401,여성,10세 미만,23시,756832
202401,여성,20대,00시,427248
202401,여성,20대,00시,459209
202401,여성,20대,01시,474154
202401,여성,20대,01시,439685
202401,여성,20대,02시,447049
202401,여성,20대,02시,482839
202401,여성,20대,03시,451005
202401,여성,20대,03시,488140
202401,여성,20대,04시,452962
202401,여성,20대,04시,491282
202401,여성,20대,05시,492075
202401,여성,20대,05시,452491
202401,여성,20대,06시,446227
202401,여성,20대,06시,487986
202401,여성,20대,07시,475257
202401,여성,20대,07시,431390
202401,여성,20대,08시,394379
202401,여성,20대,08시,452163
202401,여성,20대,09시,336054
202401,여성,20대,09시,412319
202401,여성,20대,10시,307711
202401,여성,20대,10시,388389
202401,여성,20대,11시,369934
202401,여성,20대,11시,289032
202401,여성,20대,12시,275520
202401,여성,20대,12시,355069
202401,여성,20대,13시,264488
202401,여성,20대,13시,340111
202401,여성,20대,14시,253716
202401,여성,20대,14시,325837
202401,여성,20대,15시,318622
202401,여성,20대,15시,250470
202401,여성,20대,16시,317696
202401,여성,20대,16시,253943
202401,여성,20대,17시,263110
202401,여성,20대,17시,321448
202401,여성,20대,18시,331924
202401,여성,20대,18시,280476
202401,여성,20대,19시,311566
202401,여성,20대,19시,351044
202401,여성,20대,20시,366029
202401,여성,20대,20시,332705
202401,여성,20대,21시,384289
202401,여성,20대,21시,357678
202401,여성,20대,22시,386145
202401,여성,20대,22시,413338
202401,여성,20대,23시,442974
202401,여성,20대,23시,412870
202401,여성,30대,00시,608871
202401,여성,30대,00시,531340
202401,여성,30대,01시,545242
202401,여성,30대,01시,622831
202401,여성,30대,02시,628605
202401,여성,30대,02시,551918
202401,여성,30대,03시,631617
202401,여성,30대,03시,555118
202401,여성,30대,04시,632273
202401,여성,30대,04시,556174
202401,여성,30대,05시,555355
202401,여성,30대,05시,630149
202401,여성,30대,06시,547735
202401,여성,30대,06시,623757
202401,여성,30대,07시,530338
202401,여성,30대,07시,605687
202401,여성,30대,08시,567862
202401,여성,30대,08시,489384
202401,여성,30대,09시,411430
202401,여성,30대,09시,487347
202401,여성,30대,10시,373628
202401,여성,30대,10시,438768
202401,여성,30대,11시,350626
202401,여성,30대,11시,412037
202401,여성,30대,12시,335648
202401,여성,30대,12시,395408
202401,여성,30대,13시,324915
202401,여성,30대,13시,386743
202401,여성,30대,14시,315316
202401,여성,30대,14시,379449
202401,여성,30대,15시,314640
202401,여성,30대,15시,380318
202401,여성,30대,16시,391678
202401,여성,30대,16시,321685
202401,여성,30대,17시,415462
202401,여성,30대,17시,338505
202401,여성,30대,18시,454138
202401,여성,30대,18시,366833
202401,여성,30대,19시,407318
202401,여성,30대,19시,496839
202401,여성,30대,20시,522996
202401,여성,30대,20시,431386
202401,여성,30대,21시,551468
202401,여성,30대,21시,459846
202401,여성,30대,22시,579767
202401,여성,30대,22시,492019
202401,여성,30대,23시,518328
202401,여성,30대,23시,599432
202401,여성,40대,00시,772392
202401,여성,40대,00시,800270
202401,여성,40대,01시,790116
202401,여성,40대,01시,816637
202401,여성,40대,02시,824533
202401,여성,40대,02시,798930
202401,여성,40대,03시,828544
202401,여성,40대,03시,802804
202401,여성,40대,04시,829952
202401,여성,40대,04시,804215
202401,여성,40대,05시,799803
202401,여성,40대,05시,826903
202401,여성,40대,06시,788936
202401,여성,40대,06시,817935
202401,여성,40대,07시,796796
202401,여성,40대,07시,764888
202401,여성,40대,08시,700457
202401,여성,40대,08시,740412
202401,여성,40대,09시,597705
202401,여성,40대,09시,632792
202401,여성,40대,10시,569031
202401,여성,40대,10시,540218
202401,여성,40대,11시,506012
202401,여성,40대,11시,532988
202401,여성,40대,12시,514108
202401,여성,40대,12시,488812
202401,여성,40대,13시,504352
202401,여성,40대,13시,478989
202401,여성,40대,14시,470359
202401,여성,40대,14시,493612
202401,여성,40대,15시,474577
202401,여성,40대,15시,495964
202401,여성,40대,16시,511929
202401,여성,40대,16시,491590
202401,여성,40대,17시,522340
202401,여성,40대,17시,545768
202401,여성,40대,18시,570963
202401,여성,40대,18시,597571
202401,여성,40대,19시,623644
202401,여성,40대,19시,654607
202401,여성,40대,20시,652768
202401,여성,40대,20시,686464
202401,여성,40대,21시,685356
202401,여성,40대,21시,721501
202401,여성,40대,22시,725163
202401,여성,40대,22시,758310
202401,여성,40대,23시,784725
202401,여성,40대,23시,755607
202401,여성,50대,00시,745162
202401,여성,50대,00시,651586
202401,여성,50대,01시,664557
202401,여성,50대,01시,760061
202401,여성,50대,02시,767090
202401,여성,50대,02시,671224
202401,여성,50대,03시,769821
202401,여성,50대,03시,673898
202401,여성,50대,04시,674231
202401,여성,50대,04시,770475
202401,여성,50대,05시,766453
202401,여성,50대,05시,668667
202401,여성,50대,06시,754877
202401,여성,50대,06시,654832
202401,여성,50대,07시,619676
202401,여성,50대,07시,723932
202401,여성,50대,08시,658418
202401,여성,50대,08시,564542
202401,여성,50대,09시,569171
202401,여성,50대,09시,500624
202401,여성,50대,10시,456480
202401,여성,50대,10시,514555
202401,여성,50대,11시,479918
202401,여성,50대,11시,426899
202401,여성,50대,12시,462768
202401,여성,50대,12시,409636
202401,여성,50대,13시,454914
202401,여성,50대,13시,401558
202401,여성,50대,14시,396497
202401,여성,50대,14시,448168
202401,여성,50대,15시,452453
202401,여성,50대,15시,403559
202401,여성,50대,16시,423732
202401,여성,50대,16시,471792
202401,여성,50대,17시,503511
202401,여성,50대,17시,455574
202401,여성,50대,18시,492983
202401,여성,50대,18시,548605
202401,여성,50대,19시,526097
202401,여성,50대,19시,594070
202401,여성,50대,20시,624231
202401,여성,50대,20시,552593
202401,여성,50대,21시,584390
202401,여성,50대,21시,660883
202401,여성,50대,22시,701464
202401,여성,50대,22시,616611
202401,여성,50대,23시,639872
202401,여성,50대,23시,730833
202401,여성,60대,00시,576470
202401,여성,60대,00시,529892
202401,여성,60대,01시,586331
202401,여성,60대,01시,536681
202401,여성,60대,02시,590737
202401,여성,60대,02시,539576
202401,여성,60대,03시,540282
202401,여성,60대,03시,592585
202401,여성,60대,04시,539491
202401,여성,60대,04시,591792
202401,여성,60대,05시,585941
202401,여성,60대,05시,533410
202401,여성,60대,06시,571773
202401,여성,60대,06시,519898
202401,여성,60대,07시,491868
202401,여성,60대,07시,538481
